depth,station,insitu,gldas
5.08,11,NaN,NaN
5.08,11,80.5190183717445,144.613172689804
5.08,11,49.9406062314648,55.5405835698305
5.08,11,132.734408405561,112.680463918568
5.08,11,53.9980957464132,74.6979758267036
5.08,12,NaN,NaN
5.08,12,93.5391444093769,46.7448081052513
5.08,12,20.9891179570649,40.9082855712203
5.08,12,NaN,NaN
5.08,12,34.031446454293,24.7119775101619
5.08,12,33.6566339647045,149.966294826009
5.08,12,23.8706338100577,75.687361248122
5.08,12,27.0050081999334,60.2964273629113
5.08,12,81.0676278987042,48.0630213495843
5.08,19,NaN,NaN
5.08,22,NaN,NaN
5.08,22,122.090224329413,77.6231785263328
5.08,22,96.4481927417025,149.971224130591
5.08,22,112.786912742245,130.690064646491
5.08,22,149.999931880376,146.94057824068
5.08,22,65.0871002049333,91.0737682517744
5.08,22,53.5846353062619,102.373086875453
5.08,22,89.6233328765255,138.684853368525
5.08,22,29.6547279001227,76.6324460809319
5.08,22,128.353772546953,141.386765256611
5.08,22,118.159696388729,142.104934597173
5.08,22,58.876677030499,66.7145864782729
5.08,25,NaN,NaN
5.08,25,82.9360396079215,149.884050169415
5.08,25,28.7126460410455,66.1629802190121
5.08,25,115.00009067535,15.6445159576045
5.08,26,NaN,NaN
5.08,26,25.2717220845663,36.0737204912165
5.08,26,107.999842402275,128.199910295145
5.08,26,108.841384253921,108.732357195644
5.08,26,34.5894111522507,22.9183860461288
5.08,26,48.3257868041792,123.819704122837
5.08,26,42.5502268963295,28.5921498311719
5.08,26,57.2366178662351,149.9999602915
5.08,26,37.9167247638082,83.6973918222927
5.08,26,75.5074848753218,32.963349014499
5.08,26,29.5575716179007,70.7292497251437
5.08,26,20.6236717300093,73.5615258555605
5.08,26,17.8824248093801,23.1859545330853
5.08,26,41.7783843526044,135.828323088705
5.08,26,106.99734794283,131.030240113807
5.08,27,35.1461371664856,128.234297780588
5.08,27,24.2152254372429,90.7257508580424
5.08,27,64.328266350583,99.6499402358317
5.08,27,78.9172265830138,98.632717404148
5.08,27,70.1253911388446,149.956377151453
5.08,27,26.4925641729143,66.5981050580278
5.08,27,63.0829281802649,31.718156820652
5.08,27,37.6694911036316,120.186044838549
5.08,27,22.6105503113697,106.420806741513
5.08,28,NaN,NaN
5.08,28,32.7358196270196,74.3688222309387
5.08,28,23.6042942818413,113.563215977542
5.08,28,44.6549298736678,76.2899895837599
5.08,28,27.0227993511346,149.772647744209
5.08,28,52.4756357603419,114.886413222211
5.08,28,89.3134889634624,124.774367518236
5.08,28,12.6732999269684,148.434598284431
5.08,28,89.2289248011636,61.8270178813478
5.08,28,82.1339266007331,147.304245872817
5.08,28,50.5443310803728,74.8822547983037
5.08,28,21.1169800142513,40.8505763540188
5.08,29,32.8355971748318,44.0540057174612
5.08,29,38.7670361897715,145.322201147784
5.08,29,33.0658646504721,76.0746104407278
5.08,29,82.0804428491545,97.2368838947779
5.08,29,64.7048260924408,111.258469308175
5.08,29,149.996317695519,74.4609340167057
5.08,29,56.8262951347075,149.977663126869
5.08,29,47.1862099925422,147.575714160432
5.08,29,74.7643955822033,123.539088399658
5.08,31,62.9859914849535,55.8645706059763
5.08,31,51.9355330956851,127.298984136732
5.08,31,59.4490198653954,91.0885034526079
5.08,31,86.7437008795368,113.714205307181
5.08,31,92.0143318235055,149.887967618053
5.08,31,NaN,NaN
5.08,31,108.909794565413,65.8589056491895
5.08,31,77.3839937675153,38.9146893841371
5.08,31,39.8086100427439,59.996965893738
5.08,33,NaN,NaN
5.08,33,9.93469317252965,NaN
5.08,33,32.4601746924726,135.662665288437
5.08,35,38.2573972325072,NaN
5.08,35,24.5924593851625,16.0269641373769
5.08,35,20.583947985629,19.6862453680886
5.08,35,38.9807210520328,48.8091596891811
5.08,35,29.8648849156901,93.2691211648884
5.08,35,145.367451232735,87.8846159770383
5.08,35,98.2205675711252,24.4526343794701
5.08,35,88.1860048808665,120.532971181991
5.08,35,23.2533305820752,61.916807188615
5.08,35,92.4184295497431,37.8237031179299
5.08,35,57.1938847995832,34.8688622960546
5.08,35,29.0845984502571,136.319723463834
5.08,36,71.5601422434188,149.561578876884
5.08,36,67.6321608280632,149.999349975862
5.08,36,84.4356366094302,149.999990763693
5.08,36,NaN,NaN
5.08,36,NaN,NaN
5.08,36,NaN,NaN
5.08,36,146.786893879204,149.936802519361
5.08,36,44.8051346393628,149.995990907039
5.08,36,112.271064103504,149.989257404033
5.08,36,114.50027542499,134.351640450206
5.08,36,99.23721579982,149.986332415345
5.08,41,NaN,NaN
5.08,41,80.6952790068606,149.757039075884
5.08,41,NaN,NaN
5.08,41,65.3533646766651,115.262596563512
5.08,44,NaN,NaN
5.08,44,44.925755385204,36.4871746712496
5.08,44,69.9097303566604,34.9182192659936
5.08,44,13.0064304419824,96.6447852737014
5.08,44,51.3613939983358,51.8165563879925
5.08,44,91.6854240862543,88.0357627048701
5.08,44,24.1509686356301,109.909278054178
5.08,44,70.463037985389,36.7586421901042
5.08,44,72.1704935935334,97.99721556369
5.08,44,149.981021079774,56.9841683836334
5.08,46,NaN,NaN
5.08,49,60.3343619997151,147.426263324312
5.08,49,47.3813771910007,140.87218111938
5.08,49,149.999844448843,147.589494943087
5.08,49,105.431564392981,93.0084752256311
5.08,49,126.483689605526,149.989893890893
5.08,49,86.7657199445767,115.677411361038
5.08,49,145.594126191344,149.827597485506
5.08,50,NaN,57.6899208052163
5.08,50,42.4676555236453,149.998661821285
5.08,50,63.9937523826932,149.318121753926
5.08,50,149.999860239302,149.998882531743
5.08,50,95.1362438857636,149.373193874747
5.08,50,50.3745372685948,149.999967192816
5.08,50,45.4105227245768,149.972941742794
5.08,50,62.2243700545636,147.139150859595
5.08,50,61.986712523884,149.998225308943
5.08,50,135.076615427092,149.993976859485
5.08,50,48.0678629837585,149.999963418725
5.08,50,59.0076883326158,149.634798688461
5.08,53,37.0917913797256,NaN
5.08,53,77.5247061855388,149.941083169932
5.08,53,91.0291112365931,140.749987370892
5.08,53,53.1997642226854,112.577001088418
5.08,53,36.6162403869783,81.1908245123308
5.08,54,NaN,61.7463346280831
5.08,54,66.5128423304797,121.83599191719
5.08,54,78.9495255812709,71.4335539511407
5.08,54,50.3215157308374,41.8599474622088
5.08,54,83.2584984717703,63.9888457933555
5.08,54,54.1199625659883,90.6411638845258
5.08,55,NaN,NaN
5.08,55,149.982651864062,149.968268712628
5.08,55,149.695677734252,144.76059924866
5.08,55,NaN,NaN
5.08,55,51.3487933097251,149.983532335869
5.08,55,106.536494611418,149.984616424345
5.08,55,48.639921797008,76.2454948071115
5.08,55,118.302555267676,124.415854961875
5.08,55,29.3910222199343,77.4953096577451
5.08,55,87.4880536212635,148.53817298959
5.08,55,142.394311869082,149.99908151409
5.08,55,76.5658010666476,149.998031064053
5.08,55,65.4127540158152,97.0562192732267
5.08,57,NaN,NaN
5.08,57,22.9371841324253,61.1123221591978
5.08,57,86.0995406164135,107.856870803772
5.08,57,51.4519280690334,104.319145127962
5.08,57,120.876444429678,147.764750594072
5.08,57,44.6752694760208,101.889835800922
5.08,57,49.7009202027882,127.781489392453
5.08,57,19.1363375025262,137.98553383954
5.08,57,18.1132181954555,60.0540960228505
5.08,57,54.1032029950765,143.439229918759
5.08,57,120.640037012617,132.678615683809
5.08,57,121.210845413968,63.4390593505204
5.08,58,NaN,NaN
5.08,58,NaN,62.3795582833256
5.08,58,141.753270874419,107.195351805396
5.08,58,70.4236835060338,86.4380421989456
