depth,station,insitu,gldas
5,1,NaN,NaN
5,1,36.243551478252,96.2701709281923
5,1,87.5446570510559,107.459163660121
5,1,NaN,57.0196040447655
5,1,14.0745806468682,56.9979625798579
5,1,42.8721626813084,19.3236252244059
5,1,54.9393756874545,138.564538219435
5,1,34.9457991170822,19.0443314319422
5,2,NaN,NaN
5,2,132.659064905177,132.839226712632
5,2,54.4998645177003,74.6258004712624
5,2,139.040424101262,19.4093685596705
5,2,19.9973866108503,22.6547763841892
5,2,99.5178201856575,21.4942590009214
5,2,26.0971991741378,25.580104540813
5,2,28.6648544467525,105.036828147692
5,3,NaN,NaN
5,3,115.447681212449,149.419484424531
5,3,NaN,NaN
5,3,33.4665298412799,72.0685618130443
5,3,25.0458843045192,27.837220744237
5,3,149.992400767131,70.4986438459749
5,3,NaN,57.9969657425478
5,3,33.4176003791729,42.2165617452877
5,4,NaN,NaN
5,4,115.791720270672,123.051076814043
5,4,41.3583236283915,18.7627159209464
5,4,17.3962831103406,79.0561446167591
5,4,29.2195822250219,53.6293889253179
5,4,115.51006950741,137.723823647516
5,4,21.5897536417474,149.990087035865
5,4,18.4463581097348,121.876853383104
5,5,25.3894227937235,30.6973404797889
5,5,66.064092436428,34.2081836840167
5,5,79.7407753661826,18.3491205360733
5,5,65.1913717063713,13.9245968252607
5,5,8.25350936626042,53.5222428778277
5,5,23.5140641494258,36.8521232253462
5,5,51.4593256973031,54.4859348222404
5,5,19.0675041330549,82.1835554985508
5,6,29.5306418483329,21.5412180208334
5,6,101.661127859498,73.9244177431287
5,6,43.3787383595512,111.101310263651
5,6,41.6104493040591,104.434014534529
5,6,29.3640423499658,34.6340308993742
5,6,43.0773272883114,33.353786221882
5,6,90.1403106873231,102.625446458586
5,6,NaN,NaN
5,6,NaN,32.5760888156196
5,7,31.628540569173,58.0293659155655
5,7,40.3589868161631,64.5507708794081
5,7,47.7170066319111,33.7131257387546
5,7,60.2215421613504,110.201879382305
5,7,44.0570981182682,88.5824684021344
5,7,26.5956409704473,16.1985499946245
5,7,43.7268146521487,149.981808738549
5,7,38.5138623805233,58.5322616728616
5,7,NaN,NaN
5,8,33.1856595891638,11.993175006337
5,8,46.6028076719373,NaN
5,8,16.6025992975854,NaN
5,8,28.0000071434155,NaN
5,8,NaN,NaN
5,8,NaN,NaN
5,8,32.9998147797273,NaN
5,8,24.2144755811447,NaN
5,8,30.1616413826807,NaN
5,8,NaN,NaN
5,9,NaN,NaN
5,9,45.3769903545433,NaN
5,9,NaN,NaN
5,9,NaN,NaN
5,9,NaN,NaN
5,9,29.6599532381711,41.4802471163457
5,9,NaN,NaN
5,9,NaN,NaN
5,10,9.20126693606414,23.2517211200703
5,10,20.2603025643342,14.5098563202956
5,10,20.5717148158813,89.2401651756707
5,10,NaN,NaN
5,10,NaN,73.954206566769
5,10,113.999994519677,NaN
5,10,14.7148634339921,18.6352192442052
5,10,11.5683092556533,33.0000007309264
