depth,station,insitu,gldas
5.08,28,733834.302583841,733793.999999643
5.08,28,734225.000005025,734183.191745513
5.08,28,734580.645282004,734543.00000264
5.08,28,734940.999898343,734930.230229462
5.08,28,735357.199984831,735277.814934963
5.08,28,735678.098351868,735632.999999944
5.08,28,736098.999696277,735992.999995288
5.08,28,736417.011267064,736370.669646056
5.08,28,736754.999995169,736727.941229259
5.08,28,737205.335671952,737174.465432538
5.08,29,734288.434767094,734289.665899456
5.08,29,734649.331336861,734560.932137765
5.08,29,734963.736218389,734931.589427163
5.08,29,735319.529435846,735302.999665344
5.08,29,735706.470399441,735658.000035918
5.08,29,736014.003685922,736000.242309724
5.08,29,736445.509433412,736366.458536994
5.08,29,736802.376293077,736728.606740432
5.08,29,737159.921293063,737189.998924539
5.08,31,734250.544919041,734215.833591027
5.08,31,734639.496085036,734545.284934814
5.08,31,734955.999999811,734924.831915246
5.08,31,735318.000222333,735282.940903206
5.08,31,735679.99762112,735604.852501433
5.08,31,NaN,NaN
5.08,31,736396.999999662,736413.583723241
5.08,31,736748.862697046,736785.547758728
5.08,31,737141.619589468,737130.358400658
5.08,33,NaN,NaN
5.08,33,732861.006497247,NaN
5.08,33,733197.758105095,733170.792986337
5.08,35,733200.328198033,NaN
5.08,35,733571.707389224,733576.453754671
5.08,35,733907.129680237,733897.889706716
5.08,35,734311.467420694,734300.021572278
5.08,35,734674.159746089,734657.999999926
5.08,35,734966.603640852,735016.713802317
5.08,35,735417.000000174,735408.351157827
5.08,35,735752.264984633,735689.799430842
5.08,35,736127.215907086,736114.99999293
5.08,35,736455.641007577,736482.540828413
5.08,35,736792.351130062,736810.451165596
5.08,35,737238.928911004,737137.673032643
5.08,36,733825.000001889,733817.511117291
5.08,36,734184.000001084,734182.791127577
5.08,36,734608.862056004,734562.790870915
5.08,36,NaN,NaN
5.08,36,NaN,NaN
5.08,36,NaN,NaN
5.08,36,735973.374089414,736005.277924558
5.08,36,736407.463275553,736360.691085717
5.08,36,736791.53891402,736728.129704761
5.08,36,737142.99999891,737145.09886139
5.08,36,737529.375983217,737489.9289489
5.08,41,NaN,NaN
5.08,41,733827.999932798,733796.59294385
5.08,41,NaN,NaN
5.08,41,734590.925912973,734578.975484793
5.08,44,NaN,NaN
5.08,44,733192.656077148,733210.160738067
5.08,44,733559.735333406,733579.406995871
5.08,44,733905.486962234,733830.999917568
5.08,44,734302.597499948,734306.999965998
5.08,44,734661.00032228,734667.896056335
5.08,44,735091.08915596,735015.430005243
5.08,44,735396.537023973,735407.856386466
5.08,44,735764.184998489,735704.999999764
5.08,44,736051.783755644,736127.126270422
5.08,46,NaN,NaN
5.08,49,730563.22152572,730561.796390613
5.08,49,730960.966927314,730889.898830234
5.08,49,731274.384315672,731294.3848672
5.08,49,731655.350252905,731689.430083077
5.08,49,732007.183883285,731990.999999784
5.08,49,732403.164240252,732428.980969471
5.08,49,732769.300086581,732752.570659135
5.08,50,NaN,733197.783777381
5.08,50,733502.349833602,733441.502065903
5.08,50,733872.550358275,733816.011105461
5.08,50,734200.225533639,734181.638381443
5.08,50,734605.450175701,734577.329080781
5.08,50,734968.823714729,734950.687355969
5.08,50,735315.467786466,735264.999999998
5.08,50,735685.99995321,735654.251665271
5.08,50,736061.000008153,735998.006682238
5.08,50,736401.416128982,736361.487675107
5.08,50,736797.758977213,736742.69175992
5.08,50,737171.631826829,737117.242823552
5.08,53,733482.410908308,NaN
5.08,53,733827.155268479,733793.938766609
5.08,53,734204.34864661,734192.000020232
5.08,53,734597.949969,734580.361113646
5.08,53,734974.860997966,734950.81242395
5.08,54,NaN,735494.99964966
5.08,54,735682.822629656,735660.00016093
5.08,54,736032.999999944,735998.548080454
5.08,54,736469.999998156,736473.746536524
5.08,54,736754.281206343,736755.174364662
5.08,54,737167.716771114,737142.001535596
5.08,55,NaN,NaN
5.08,55,733092.873280559,733079.853059471
5.08,55,733476.273592831,733439.999999892
5.08,55,NaN,NaN
5.08,55,734283.999680845,734165.52390443
5.08,55,734580.999999759,734579.674521653
5.08,55,734972.904119487,734973.461841896
5.08,55,735293.999999793,735260.999999972
5.08,55,735665.931118426,735697.721725438
5.08,55,736118.999999917,736059.223194077
