depth,station,sig_type,insitu,GLDAS,residual
3,20,seasontrans_sdate_dry2wet_p,31-Jan-12,8-Feb-12,8
3,20,seasontrans_sdate_dry2wet_p,21-Jan-13,26-Dec-12,-26
3,20,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,20,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,20,seasontrans_sdate_dry2wet_p,19-Mar-16,5-Apr-16,17
3,20,seasontrans_sdate_dry2wet_p,21-Feb-17,16-Feb-17,-5
3,20,seasontrans_sdate_dry2wet_p,25-Mar-18,23-Apr-18,29
3,20,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,20,seasontrans_edate_dry2wet_p,22-Jun-07,9-Mar-07,-105
3,20,seasontrans_edate_dry2wet_p,15-Jun-08,17-Jun-08,2
3,20,seasontrans_edate_dry2wet_p,14-Jul-09,21-Jun-09,-23
3,20,seasontrans_edate_dry2wet_p,3-Jul-10,19-Jul-10,16
3,20,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,20,seasontrans_edate_dry2wet_p,14-Feb-12,13-Feb-12,-1
3,20,seasontrans_edate_dry2wet_p,9-Jul-13,13-Mar-13,-118
3,20,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,20,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,20,seasontrans_edate_dry2wet_p,4-Jun-16,19-Jun-16,15
3,20,seasontrans_edate_dry2wet_p,19-May-17,5-Aug-17,78
3,20,seasontrans_edate_dry2wet_p,21-Jun-18,1-Jun-18,-20
3,20,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,20,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,20,seasontrans_edate_dry2wet_l,3-Jul-08,20-Jun-08,-13
3,20,seasontrans_edate_dry2wet_l,NaT,24-May-09,NaN
3,20,seasontrans_edate_dry2wet_l,NaT,22-Jun-10,NaN
3,20,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,20,seasontrans_edate_dry2wet_l,15-Feb-12,13-Jan-12,-33
3,20,seasontrans_edate_dry2wet_l,8-Jun-13,NaT,NaN
3,20,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,20,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,20,seasontrans_edate_dry2wet_l,20-Jun-16,22-Jun-16,2
3,20,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,20,seasontrans_edate_dry2wet_l,3-Jul-18,27-May-18,-37
3,23,seasontrans_sdate_wet2dry_p,24-Jul-06,31-Jul-06,7
3,23,seasontrans_sdate_wet2dry_p,16-Aug-07,18-Aug-07,2
3,23,seasontrans_sdate_wet2dry_p,11-Sep-08,1-Sep-08,-10
3,23,seasontrans_sdate_wet2dry_p,20-Sep-09,23-Nov-09,64
3,23,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_p,NaT,24-Nov-16,NaN
3,23,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_l,28-Jul-06,30-Jul-06,2
3,23,seasontrans_sdate_wet2dry_l,17-Aug-07,17-Aug-07,0
3,23,seasontrans_sdate_wet2dry_l,NaT,29-Aug-08,NaN
3,23,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_l,23-May-13,NaT,NaN
3,23,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_sdate_wet2dry_l,NaT,21-Dec-16,NaN
3,23,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_p,8-Oct-06,29-Sep-06,-9
3,23,seasontrans_edate_wet2dry_p,8-Oct-07,19-Sep-07,-19
3,23,seasontrans_edate_wet2dry_p,18-Oct-08,22-Oct-08,4
3,23,seasontrans_edate_wet2dry_p,20-Mar-10,3-Apr-10,14
3,23,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_p,NaT,1-Dec-16,NaN
3,23,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_l,13-Oct-06,5-Oct-06,-8
3,23,seasontrans_edate_wet2dry_l,7-Oct-07,20-Sep-07,-17
3,23,seasontrans_edate_wet2dry_l,NaT,26-Oct-08,NaN
3,23,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_l,23-May-13,NaT,NaN
3,23,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_edate_wet2dry_l,NaT,20-Feb-17,NaN
3,23,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,23,seasontrans_sdate_dry2wet_p,NaT,27-Jun-06,NaN
3,23,seasontrans_sdate_dry2wet_p,27-Feb-07,28-Jan-07,-30
3,23,seasontrans_sdate_dry2wet_p,8-Apr-08,1-May-08,23
3,23,seasontrans_sdate_dry2wet_p,22-Jan-09,3-Apr-09,71
3,23,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_p,NaT,30-Jun-06,NaN
3,23,seasontrans_edate_dry2wet_p,8-Mar-07,24-Jun-07,108
3,23,seasontrans_edate_dry2wet_p,15-Apr-08,3-Jul-08,79
3,23,seasontrans_edate_dry2wet_p,19-Jun-09,11-Apr-09,-69
3,23,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_l,NaT,19-Jun-06,NaN
3,23,seasontrans_edate_dry2wet_l,NaT,23-Jun-07,NaN
3,23,seasontrans_edate_dry2wet_l,28-Jun-08,7-Jul-08,9
3,23,seasontrans_edate_dry2wet_l,NaT,10-Apr-09,NaN
3,23,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,23,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_p,25-Jul-06,28-Jul-06,3
3,24,seasontrans_sdate_wet2dry_p,NaT,15-Sep-07,NaN
3,24,seasontrans_sdate_wet2dry_p,10-Jul-08,5-Sep-08,57
3,24,seasontrans_sdate_wet2dry_p,18-Aug-09,22-Aug-09,4
3,24,seasontrans_sdate_wet2dry_p,23-Oct-10,21-Sep-10,-32
3,24,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_p,NaT,5-Oct-18,NaN
3,24,seasontrans_sdate_wet2dry_l,27-Jul-06,18-Jul-06,-9
3,24,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_l,11-Jun-08,9-Sep-08,90
3,24,seasontrans_sdate_wet2dry_l,15-Aug-09,20-Aug-09,5
3,24,seasontrans_sdate_wet2dry_l,NaT,13-Sep-10,NaN
3,24,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_sdate_wet2dry_l,NaT,3-Oct-18,NaN
3,24,seasontrans_edate_wet2dry_p,7-Oct-06,23-Aug-06,-45
3,24,seasontrans_edate_wet2dry_p,NaT,22-Feb-08,NaN
3,24,seasontrans_edate_wet2dry_p,20-Oct-08,18-Oct-08,-2
3,24,seasontrans_edate_wet2dry_p,16-Nov-09,4-Oct-09,-43
3,24,seasontrans_edate_wet2dry_p,5-Feb-11,21-Dec-10,-46
3,24,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_p,NaT,24-Oct-18,NaN
3,24,seasontrans_edate_wet2dry_l,11-Oct-06,21-Sep-06,-20
3,24,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_l,25-Nov-08,18-Oct-08,-38
3,24,seasontrans_edate_wet2dry_l,18-Dec-09,7-Oct-09,-72
3,24,seasontrans_edate_wet2dry_l,NaT,30-Dec-10,NaN
3,24,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
3,24,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
