0,0,0,0,0,0
0.340819063100349,0.0019477108736597,56.1288078691068,42.8711919993064,0.450141752512564,0.533642439336366
0.00203012606472659,0.0130683962195541,33.9767636036276,4.17235594356789,0.446051935095057,0.500577935734622
0.37503706486613,0.00221383516148689,54.3614010854169,13.6385988843874,0.495384246016719,0.525577855780392
0.441367171297113,0.000507124715450411,17.7481719719397,208.251828027174,0.450367707958148,0.555977356988457
0.486808284111042,0.000419759360638143,7.99966443667824,147.000335489384,0.490166218140303,0.551870984978918
0.311128006887943,0.00606820097278627,22.3821077264622,5.61789222988106,0.446947134766668,0.481037633861041
0.363755189516799,0.00112789614378475,122.383569367351,117.234959151681,0.501791093684398,0.634019849150452
0.015472563693037,0.00825816607521794,55.9283171497684,4.07168284135117,0.477337895023284,0.510962528132777
0.228219194657569,0.00566150155443277,43.6009899729322,8.68479529085266,0.475066267166228,0.524235249206905
0.357998725341081,0.000965011211187634,115.000039786691,153.140876036157,0.468975053022262,0.616757715288249
0.472476186811735,0.000533519719405456,0.999624674515812,96.5590304523749,0.473009506287594,0.524525653120608
0.0338874177332221,0.00818117874056488,52.7759835377716,5.22401644794664,0.465657172264841,0.508395784569144
0.382493196966124,0.000866751861124236,124.555457227161,121.357285677748,0.490451871330939,0.595638524543913
0.464295286685442,0.000995580296286945,22.9999993053483,16.0000006858033,0.487193632808462,0.503122918231824
0.43644951083638,0.00099155111615864,55.9995700579234,25.000842377966,0.491975947031717,0.516765560196496
0.424027924933243,0.0026438312877409,14.9999999106097,22.1415436481819,0.463685394013023,0.522223899868967
0.402480428237165,0.000821120566288729,81.5551308810299,119.444869120968,0.469447023489948,0.56752566206284
0.394901868400963,0.000674780444214995,125.004207053473,117.420928648418,0.479252262765249,0.558485609158765
0.134402967226527,0.010071511062067,32.3041949516083,6.75830605899815,0.45975502403286,0.52782137826687
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
