0.412006864794513,0.00348532934852453,21.5363144593906,10.4636854867832,0.487068013510088,0.52353740376055
0.429791256262309,0.00116121225045177,42.0002646700832,76.9997344985405,0.478562478119426,0.567975513100666
0.439005225486711,0.000866317834628797,1.37182148500079,105.597186543003,0.440193659182714,0.531674384812082
0.408801876392395,0.000891438286642947,15.6023485864198,149.997964612862,0.422710407246014,0.556424335871906
NaN,NaN,NaN,NaN,NaN,NaN
0.310222429421884,0.00319282451790968,84.7417805286198,43.3146173834195,0.580788063984983,0.719084036350642
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.33240102355449,0.00249317389032653,46.9999997459388,57.9197866758544,0.449580195766327,0.593984295640747
0.402815459067413,0.00122993949044659,25.977939308093,75.2684305912907,0.434766752502901,0.527342367671039
0.397529533257035,0.00139017178844162,14.5901741435557,79.4098255040787,0.417812381739857,0.528205680880699
