0.614822178474755,-0.00171897878586822,46.5767710246166,73.4629543871498,0.534757702737982,0.408476433028557
0.723263801086898,-0.00197164469403965,82.9998710849713,54.6102013773918,0.559617545656215,0.451945631870044
0.597121512479464,-0.00173281488660228,41.4297406876557,40.4038362439366,0.525331441067823,0.455319072148489
0.801842985639159,-0.00201353070616325,127.421091905607,39.578910206493,0.545276704474367,0.465583353457109
0,0,0,0,0,0
0.985963099525563,-0.003190463963486,129.142295735016,29.1597305473961,0.573939258821162,0.4809061893247
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.744407721386937,-0.00267336009192646,50.0225274237753,53.5145019904326,0.61067949293006,0.46761595887887
0.516437655191732,-0.000710725198173114,36.9999997788407,63.999999986912,0.49014082301651,0.444654410342733
0,0,0,0,0,0
