0.676730736125024,-0.00275372675581367,43.9958311066388,32.4011729891067,0.466354261882563,0.555578238862413
0.66779469099832,-0.00184622729373357,55.5519429435287,53.0829738010248,0.467229942652052,0.565233177716048
0,0,0,0,0,0
0.552333621078763,-0.00084765402602829,42.9744787435696,66.2780709540326,0.459725249368278,0.515906152541446
0.757157486736599,-0.00319602197667413,62.2842053588586,22.5295387384077,0.48609089667772,0.558095797610003
0.835776665494234,-0.00314453791960764,91.3288718206155,19.9876231519374,0.485737725974546,0.548589564898553
0,0,0,0,0,0
0.69708739269756,-0.00157314145863808,88.0000793796858,56.8703850922777,0.469185658904559,0.558650819461935
0.662604852392281,-0.00195219864268011,71.9995663421939,17.4540038142065,0.487973714150066,0.522047396705493
0.648970809896089,-0.00160427565857297,60.0004025212691,47.6784361440365,0.476224270525988,0.552713625478667
0.584212401199604,-0.000811006521526955,38.9900529259835,103.549493880691,0.468611899163891,0.552591214001949
0.73683180088582,-0.001999165955593,101.000867242918,31.9435516917319,0.47105384457431,0.534914305609598
0.575291392583739,-0.00108077506695538,38.2318309088434,54.7696603710328,0.474777699566592,0.533971382992946
0.738199914632152,-0.00302383626129754,67.418460677798,15.9502763385964,0.486106504708137,0.53433752855861
0.546487864517636,-0.000639475542408752,40.0557531964441,85.9441651746876,0.46591399837381,0.520873190015755
0.708527848298221,-0.00221952208641152,77.0795597174402,24.93897028199,0.482095467768427,0.53744806309541
0.76077813789981,-0.00198401877503584,114.031852354352,38.1423496046109,0.45886166414425,0.534536801875181
0.624984667105079,-0.00114921503269035,47.2448557314085,89.3193643120357,0.468043011036069,0.57069017066191
0.57506943646481,-0.000933285289055885,48.9999888002884,63.0000111929751,0.470541484096838,0.529338467753598
0.766774218528243,-0.00229424737417511,93.7676139468921,44.0158040134865,0.450664973667773,0.551648116447907
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
