0.465972367605023,0.089405756249424,-0.165817807984332,60.9284225081122
0.466846505021629,0.0988955587690691,-0.0982339426203991,82.3665091354018
0,0,0,0
0.45352148198146,0.0644152652508223,-0.0489649985211232,83.9772372998259
0.483936987221947,0.0768191170125344,-0.0964705106371128,75.7765036461283
0.48572738554701,0.0630430459851214,-0.282533829472671,101.065101689294
0,0,0,0
0.46996578400482,0.0890695140987537,-0.102713413524719,114.828302287017
0.475599408687013,0.0409701821315212,-0.564855081028451,140.014358583791
0.453551584197449,0.112658591762183,-0.0262843916966425,101.366442165963
0.465244917447632,0.0870451662997484,-0.0496576773642293,94.8068452306714
0.470344723031922,0.06570709623427,-0.122899414749547,116.106550767577
0.473572282785649,0.0594627451065886,-0.100499385234109,68.5541671055539
0.485850842632641,0.0487487858603906,-0.290403124299968,75.4735619097217
0.463779344920265,0.0574984812541139,-0.0569730557245146,85.667547106044
0.440020117357086,0.101816169070226,-0.0179382455686591,167.299789827879
0.458881690031545,0.0756187002334318,-0.16392516966686,133.145454171816
0.466531884473349,0.10261343208235,-0.0657190653697159,94.8364805649867
0.470202896533697,0.0580920944272134,-0.0906430929445793,82.8337421410988
0.444159855511023,0.12418454416337,-0.043104387007694,106.008239297582
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
