depth,station,insitu,GLDAS,residual,WY
5,23,181.050575,117.08592,-63.964655,2016
5,23,66.528153,30.257705,-36.270448,2017
5,23,173.001235,37.269992,-135.731243,2018
5,24,5.555905,45.300623,39.744718,2011
5,24,4.624385,5.690649,1.066264,2013
5,24,9.655148,6.241185,-3.413963,2014
5,24,10.323498,17.692514,7.369016,2018
5,25,4.790477,37.647973,32.857496,2011
5,25,22.473004,5.728462,-16.744542,2012
5,25,190.986316,101.805003,-89.181313,2015
5,25,35.460748,219.999973,184.539225,2016
5,25,88.255019,81.161476,-7.09354300000001,2017
5,26,4.969976,5.160731,0.190755,2010
5,26,8.375263,10.49306,2.117797,2013
5,26,6.521623,5.661965,-0.859658,2014
5,26,4.007561,6.191173,2.183612,2015
5,26,7.254317,5.197828,-2.056489,2018
5,27,144.970776,90.98322,-53.987556,2012
5,27,141.156219,64.844378,-76.311841,2014
5,27,55.339403,160.999998,105.660595,2015
5,27,143.99989,163.467484,19.467594,2016
5,27,96.355245,88.828348,-7.52689699999999,2017
5,28,5.89156,111.019899,105.128339,2011
5,28,149.538779,62.839809,-86.69897,2012
5,28,25.905318,85.015022,59.109704,2013
5,28,129.811231,67.852613,-61.958618,2014
5,28,58.738031,136.994315,78.256284,2015
5,28,54.880698,172.257196,117.376498,2016
5,28,114.837612,80.86352,-33.974092,2017
5,29,6.332449,13.980414,7.647965,2011
5,29,4.596724,13.999668,9.402944,2013
5,29,5.869994,8.309414,2.43942,2014
5,29,8.630866,18.303552,9.672686,2016
5,29,4.590991,16.811547,12.220556,2018
10,1,94.642849,6.632683,-88.010166,2009
10,1,80.811803,60.423328,-20.388475,2010
10,1,106.324959,83.417507,-22.907452,2011
10,1,177.97433,154.517707,-23.456623,2012
10,1,96.922126,7.403804,-89.518322,2014
10,1,85.893492,40.002638,-45.890854,2015
10,1,85.03483,43.432222,-41.602608,2016
10,1,116.203161,8.942002,-107.261159,2018
