depth,station,insitu,GLDAS,residual,WY
5.08,57,63.044847,58.141156,-4.90369099999999,2015
5.08,57,124.870042,50.164757,-74.705285,2016
5.08,57,115.299293,104.702841,-10.596452,2018
5.08,57,86.46157,87.931458,1.46988800000001,2019
5.08,58,86.599657,-221.117131,-307.716788,2009
5.08,58,93.86763,-182.30893,-276.17656,2010
5.08,58,131.388398,-225.399626,-356.788024,2011
5.08,58,111.999971,-229,-340.999971,2012
5.08,58,119.709981,-244.338162,-364.048143,2013
5.08,58,120.767545,-263.35647,-384.124015,2014
5.08,58,27.558659,-232.662762,-260.221421,2015
5.08,58,40.614629,-215.808583,-256.423212,2016
5.08,58,99.375243,-125.648442,-225.023685,2017
5.08,58,65.227849,-185,-250.227849,2018
5.08,58,168,-219.85498,-387.85498,2019
5.08,59,-196.823519,-203.579545,-6.75602599999999,2008
5.08,59,-309.484699,-221.695529,87.78917,2009
5.08,59,-220.483428,-253.103074,-32.619646,2010
5.08,59,-320.468772,-217.954855,102.513917,2011
5.08,59,-149.074388,-208.315188,-59.2408,2012
5.08,59,-211.55903,-260.212651,-48.653621,2013
5.08,59,-215.623781,-216.673563,-1.04978199999999,2014
5.08,59,-246.897484,-265.344869,-18.447385,2015
5.08,59,-325.195673,-211.13504,114.060633,2016
5.08,59,-181.383355,-222.266138,-40.882783,2017
5.08,59,-205.783414,-216,-10.216586,2018
5.08,59,-175.999997,-277.001904,-101.001907,2019
5.08,59,-241,-193.010117,47.989883,2020
5.08,60,-298.552662,-273.349921,25.202741,2016
5.08,60,-219.586952,-209.649482,9.93746999999999,2017
5.08,60,-250.23542,-316.32491,-66.08949,2018
5.08,60,-252.010937,-254.56748,-2.55654299999998,2019
5.08,60,-193.902956,-289.687509,-95.784553,2020
5.08,61,-289.205114,-257.614002,31.591112,2009
5.08,61,-222.566399,-257.085474,-34.519075,2011
5.08,61,-219.266592,-237.427968,-18.161376,2012
5.08,61,-295.919828,-188.143058,107.77677,2013
5.08,61,-234.1714,-114.142284,120.029116,2014
5.08,61,-240.464792,-96.026016,144.438776,2015
5.08,61,-336.364053,-236.035184,100.328869,2016
5.08,61,-288.366178,-280.512233,7.85394500000001,2018
5.08,61,-279.358113,-209.413384,69.944729,2020
5.08,62,-318.936031,-186.747867,132.188164,2011
5.08,62,-176.000001,-230.772142,-54.772141,2012
5.08,62,-323.669792,-180.05528,143.614512,2013
5.08,62,-276.998812,-176.266098,100.732714,2015
5.08,62,-224,-220.889485,3.11051499999999,2016
5.08,62,-236.518597,-189.12027,47.398327,2017
5.08,62,-225,-235.590034,-10.590034,2018
5.08,63,80,-98.525538,-178.525538,2002
5.08,63,146.266428,-187.306756,-333.573184,2005
5.08,63,74.207339,-223.214434,-297.421773,2006
5.08,65,-302.36108,-248.114693,54.246387,2011
5.08,65,-233.272062,-241.902383,-8.63032099999998,2012
5.08,65,-262.52087,-264.112298,-1.59142800000001,2013
5.08,65,-299.283196,-282.144985,17.138211,2016
5.08,65,-315.753216,-253.840165,61.913051,2017
5.08,65,-313.449012,-276.683934,36.765078,2018
5.08,65,-275.636936,-171.534874,104.102062,2019
5.08,65,-296.238001,-218.890767,77.347234,2020
5.08,66,-201.999995,-212,-10.000005,2011
5.08,66,-284.459822,-268.188626,16.271196,2013
5.08,66,-262.494531,-275.072645,-12.578114,2014
5.08,66,-240.585221,-242.753422,-2.16820100000001,2015
5.08,66,-283.949944,-312.11785,-28.167906,2016
5.08,66,-319.108483,-224.10398,95.004503,2017
5.08,66,-320.994595,-255.867748,65.126847,2018
5.08,66,-307.239877,-265.261778,41.978099,2019
5.08,66,-165.647491,-259.56676,-93.919269,2020
5.08,67,115.813234,-291.049961,-406.863195,2009
5.08,67,152.738824,-261,-413.738824,2010
5.08,67,7.229886,-251.787014,-259.0169,2011
5.08,67,74.818954,-232.380546,-307.1995,2012
5.08,67,50.694985,-272.827416,-323.522401,2014
5.08,67,73.537096,-289.999466,-363.536562,2015
5.08,67,15.005281,-304.67541,-319.680691,2016
5.08,67,35.925541,-135.420415,-171.345956,2017
5.08,68,-215.350371,-232.992622,-17.642251,2011
5.08,68,-282.532691,-212.569949,69.962742,2012
5.08,68,-226.000008,-266.820447,-40.820439,2013
5.08,68,-274.52207,-256.407739,18.114331,2014
5.08,68,-185.348666,-306.415723,-121.067057,2016
5.08,68,-335.737605,-213.000001,122.737604,2017
5.08,68,-241.986864,-243.053024,-1.06616,2018
5.08,68,-215.520402,-229.681963,-14.161561,2019
5.08,68,-193,-202.523846,-9.52384599999999,2020
5.08,69,-121.186755,-74.810743,46.376012,2006
5.08,69,-118.878221,-225.777115,-106.898894,2008
5.08,69,-76.624549,-79.523347,-2.898798,2009
5.08,71,-291.207317,-200.850585,90.356732,2010
5.08,71,-201.999999,-220.728029,-18.72803,2011
5.08,71,-275.49461,-211.266198,64.228412,2012
5.08,71,-209.382141,-249.157229,-39.775088,2013
5.08,71,-285.492697,-239.077741,46.414956,2014
5.08,71,-234.101071,-243.74654,-9.64546900000002,2015
5.08,71,-162.999812,-155.180297,7.819515,2016
5.08,71,-196.203526,-226.906665,-30.703139,2017
5.08,71,-238,-236.593939,1.40606099999999,2018
5.08,71,-208.696129,-207.21126,1.484869,2019
5.08,72,-201.95334,-223.72263,-21.76929,2011
5.08,72,-275.222892,-212.861981,62.360911,2012
5.08,72,-209.374676,-214.418077,-5.04340100000002,2013
5.08,72,-285.489152,-227.675922,57.81323,2014
5.08,72,-234.088425,-245.345445,-11.25702,2015
5.08,72,-162.999899,-153.298327,9.701572,2016
5.08,72,-196.187043,-220.192222,-24.005179,2017
5.08,72,-238.000005,-182.255767,55.744238,2018
5.08,72,-208.687339,-172.895779,35.79156,2019
5.08,76,-45,-147.686459,-102.686459,2016
5.08,77,92.668727,10.78225,-81.886477,2011
