depth,station,insitu,gldas
5.08,11,NaN,NaN
5.08,11,NaN,735917.081765807
5.08,11,736254.128965445,736229.327284483
5.08,11,736628.510712289,736628.727210699
5.08,11,736927.999889365,737026.525081581
5.08,12,NaN,NaN
5.08,12,733067.085009828,733028.573246162
5.08,12,733448.353496823,733361.520177932
5.08,12,NaN,NaN
5.08,12,NaN,NaN
5.08,12,734508.47268374,734460.120568617
5.08,12,734945.386044861,734745.999754056
5.08,12,735275.125174876,735140.388643167
5.08,12,735628.968071162,735549.459113313
5.08,19,NaN,NaN
5.08,22,NaN,NaN
5.08,22,733309.589767394,733363.990149266
5.08,22,733638.999970776,733706.635425784
5.08,22,734054.025892125,734098.476877451
5.08,22,734396.983310695,734422.663000944
5.08,22,734867.997251422,734767.023325243
5.08,22,735169.566309944,735126.404048326
5.08,22,735540.981947375,735546.371465109
5.08,22,735817.469642453,735805.097207863
5.08,22,736267.292091209,736255.874257382
5.08,22,736582.132284928,736653.99642985
5.08,22,736942.472035281,737047.891945764
5.08,25,NaN,NaN
5.08,25,730525.296482539,NaN
5.08,25,730909.056829435,730729.001478964
5.08,25,731269.223678362,731136.22312069
5.08,26,NaN,NaN
5.08,26,732306.612624679,732287.141196534
5.08,26,732555.377116916,732541.659003377
5.08,26,732895.999153393,732915.637724823
5.08,26,733447.289045143,733275.99988917
5.08,26,733710.357531515,733725.115261738
5.08,26,734038.586398427,734114.049289515
5.08,26,734564.934503152,734457.04771663
5.08,26,734920.703678042,734754.628179956
5.08,26,735128.056612523,735134.958567161
5.08,26,735601.997549349,735554.060190714
5.08,26,735981.416532178,735900.793250124
5.08,26,736343.615130445,736219.079884228
5.08,26,736724.470653217,736562.773212624
5.08,26,736939.848389966,736948.155070747
5.08,27,NaN,NaN
5.08,27,734398.097601231,734424.56367459
5.08,27,734853.006394728,734762.029149652
5.08,27,735099.779164449,735191.423172233
5.08,27,735468.875145498,735558.622011292
5.08,27,735931.98709989,735928.505348729
5.08,27,736215.029196102,736252.262144914
5.08,27,736580.670841245,736647.295886212
