depth,station,insitu,gldas
2.5,19,55.8794980214829,66.6915015742354
2.5,19,49.8829512396401,63.7340493430561
2.5,19,NaN,NaN
2.5,19,31.1974143814746,56.2368256462036
2.5,19,NaN,NaN
2.5,19,61.0051347537064,NaN
2.5,19,NaN,NaN
2.5,19,NaN,NaN
2.5,19,NaN,NaN
2.5,19,NaN,NaN
2.5,19,24.6106896966849,55.5426383225259
2.5,19,27.8945245406327,28.4955140296905
2.5,19,51.3563801892753,28.5699452638383
2.5,20,49.6409551446051,64.388733077455
2.5,20,37.4260543981176,64.5661777608774
2.5,20,43.1653780501194,28.3295922780509
2.5,20,49.1998055682735,56.5784517002678
2.5,20,138.668096761915,149.992917598218
2.5,20,42.930553817363,117.457085968642
2.5,20,NaN,NaN
2.5,20,NaN,NaN
2.5,20,NaN,NaN
2.5,20,NaN,NaN
2.5,20,36.1298455065543,63.0576409019007
2.5,20,59.9988221933619,30.4493339582894
2.5,20,69.6482404770134,27.6207047105998
2.5,27,66.3638523776692,76.4159735182806
2.5,27,36.3480274170831,50.3849716464671
2.5,27,57.7373450541366,83.6338263407009
2.5,27,88.3153508027984,87.5900370623014
2.5,27,NaN,NaN
2.5,27,NaN,NaN
2.5,27,NaN,NaN
2.5,27,NaN,NaN
2.5,27,NaN,NaN
2.5,27,NaN,NaN
2.5,27,148.232277079316,58.2550125048382
2.5,27,43.9383432519202,72.9452179149222
2.5,27,77.5423744101139,82.2762129657963
2.5,28,29.498260217487,NaN
2.5,28,NaN,NaN
2.5,28,93.7506191393342,43.6091978525279
2.5,28,41.2935414668266,148.853046032276
2.5,28,NaN,NaN
2.5,28,63.4260422204225,68.0000867579385
2.5,28,41.0621738405352,84.4597986876694
2.5,28,72.4136112002568,59.0065399564868
2.5,28,29.7772257406775,67.7134325925339
2.5,30,68.0143151880749,NaN
2.5,30,41.4522478173208,43.6117778358545
2.5,30,72.7611448645258,83.1365192501934
2.5,30,NaN,34.0512033778229
2.5,30,138.886837877339,105.78277271834
2.5,30,63.7251953665653,73.5322443222174
2.5,30,NaN,NaN
2.5,30,NaN,NaN
2.5,30,44.6565692789717,72.8167165313606
2.5,30,NaN,NaN
2.5,30,42.8006757422374,40.7110864111888
2.5,30,NaN,NaN
2.5,30,43.1793542750663,97.737366668461
2.5,32,NaN,NaN
2.5,32,42.6763615902884,57.5926861553024
2.5,32,86.3722206601008,82.34963663395
2.5,32,NaN,NaN
2.5,32,NaN,NaN
2.5,32,80.9234482866379,134.611208293089
2.5,32,NaN,NaN
2.5,32,NaN,NaN
2.5,32,61.8515661404369,70.0207887623679
2.5,32,NaN,NaN
2.5,32,22.1274239275931,61.3807863348257
2.5,32,121.000003139743,119.062833760257
2.5,32,27.822514036376,73.2486671069729
2.5,35,NaN,NaN
2.5,35,40.8962076586194,56.7598058013334
2.5,35,34.8037398074998,89.5424346237191
2.5,35,120.404965988123,109.999997225818
2.5,35,65.000000636178,131.103213791409
2.5,35,NaN,NaN
2.5,35,32.7066962802942,126.069077093845
2.5,35,69.3899698710976,58.023282852231
2.5,35,35.7156205860734,65.5871382962674
2.5,35,NaN,NaN
2.5,35,78.3780317368298,54.020225027187
2.5,35,NaN,NaN
2.5,35,48.8367861465354,60.4408553198456
10,1,72.7159046698952,73.4907777033791
10,1,62.2228915203679,60.5266797859765
10,1,54.3645663352635,29.0923143523879
10,1,93.8545552399314,137.49830400678
10,1,133.944616781954,136.999948827705
10,1,67.3684531802369,149.63371173196
10,1,149.999890188447,136.893242300022
10,1,74.0251534736036,55.1818145624848
10,1,42.2864697418801,70.4599011721194
10,1,NaN,NaN
10,1,48.4630285546283,56.9636530146271
10,1,60.0430446749725,21.1819853893791
10,1,74.2619423708619,25.3454577205582
