depth,station,insitu,GLDAS,residual,WY
5.08,29,-212,-248,-36,2018
5.08,29,-146,-228,-82,2019
5.08,30,110,37,-73,2011
5.08,30,114,70,-44,2014
5.08,30,141,137,-4,2015
5.08,30,44,57,13,2016
5.08,30,76,86,10,2017
5.08,30,126,132,6,2018
5.08,30,150,157,7,2019
5.08,31,-301,-240,61,2011
5.08,31,-235,-226,9,2012
5.08,31,-272,-265,7,2013
5.08,31,-237,-246,-9,2014
5.08,31,-242,-223,19,2015
5.08,31,-188,-172,16,2016
5.08,31,-253,-208,45,2017
5.08,31,-151,-200,-49,2020
5.08,33,-206,-213,-7,2009
5.08,35,-238,-239,-1,2008
5.08,35,-318,-226,92,2009
5.08,35,-282,-252,30,2010
5.08,35,-306,-217,89,2011
5.08,35,-175,-221,-46,2013
5.08,35,-196,-137,59,2014
5.08,35,-222,-125,97,2015
5.08,35,-322,-225,97,2016
5.08,35,-327,-50,277,2017
5.08,35,-255,-55,200,2018
5.08,35,-164,-165,-1,2019
5.08,36,-307,-322,-15,2010
5.08,36,-181,-234,-53,2013
5.08,36,-178,-281,-103,2017
5.08,36,-133,-226,-93,2020
5.08,37,42,53,11,2012
5.08,37,62,-113,-175,2014
5.08,37,22,45,23,2016
5.08,38,66,52,-14,2010
5.08,38,42,30,-12,2012
5.08,38,62,-18,-80,2014
5.08,38,22,9,-13,2016
5.08,39,66,84,18,2010
5.08,39,42,67,25,2012
5.08,39,22,35,13,2016
5.08,40,-175,-287,-112,2015
5.08,40,-320,-319,1,2018
5.08,41,131,111,-20,2009
5.08,41,176,142,-34,2010
5.08,41,201,118,-83,2011
5.08,41,104,104,0,2012
5.08,44,-205,-215,-10,2008
5.08,44,-244,-255,-11,2010
5.08,44,-315,-192,123,2011
5.08,44,-192,-219,-27,2014
5.08,44,-258,-134,124,2015
5.08,44,-176,-137,39,2016
5.08,47,-117,-225,-108,2008
5.08,47,-74,-71,3,2009
5.08,47,-184,-47,137,2011
5.08,48,36,-101,-137,2017
5.08,48,-84,-59,25,2018
5.08,48,5,109,104,2019
5.08,49,-161,-271,-110,2001
5.08,49,-192,-247,-55,2002
5.08,49,-192,-200,-8,2004
5.08,49,-183,-216,-33,2005
5.08,50,-182,-264,-82,2009
5.08,50,-165,-230,-65,2010
5.08,50,-151,-268,-117,2014
5.08,50,-193,-274,-81,2016
5.08,50,-184,-267,-83,2020
5.08,51,-258,114,372,2013
5.08,51,-333,84,417,2017
5.08,51,-257,137,394,2018
5.08,51,-220,193,413,2019
5.08,52,44,89,45,2016
5.08,52,85,118,33,2019
5.08,53,70,82,12,2008
5.08,53,146,90,-56,2009
5.08,53,173,136,-37,2010
5.08,53,166,103,-63,2011
5.08,53,123,98,-25,2012
5.08,54,-180,-252,-72,2015
5.08,54,-239,-206,33,2017
5.08,54,-287,-260,27,2018
5.08,55,-180,-223,-43,2011
5.08,55,-217,-255,-38,2013
5.08,55,-239,-213,26,2014
5.08,55,-226,-240,-14,2015
5.08,55,-179,-237,-58,2018
5.08,55,-196,-233,-37,2019
5.08,55,-171,-178,-7,2020
5.08,56,-222,-323,-101,2011
5.08,56,-255,-278,-23,2012
5.08,56,-196,-245,-49,2014
5.08,56,-201,-295,-94,2015
5.08,56,-339,-210,129,2017
5.08,56,-312,-126,186,2018
5.08,56,-153,-230,-77,2019
5.08,57,71,47,-24,2008
5.08,57,100,147,47,2009
5.08,57,82,90,8,2010
5.08,57,127,92,-35,2013
5.08,57,213,124,-89,2014
5.08,57,63,59,-4,2015
5.08,57,127,51,-76,2016
5.08,57,114,104,-10,2018
5.08,57,101,240,139,2019
5.08,58,85,-193,-278,2009
5.08,58,94,-145,-239,2010
5.08,58,136,-222,-358,2011
