depth,station,insitu,GLDAS,residual,WY
5.08,72,165,76,-89,2012
5.08,72,73,2,-71,2016
5.08,72,83,107,24,2017
5.08,72,127,165,38,2018
5.08,76,171,1,-170,2016
5.08,76,93,1,-92,2019
5.08,77,79,31,-48,2011
5.08,77,145,124,-21,2016
5.08,78,4,4,0,2014
5.08,78,16,31,15,2015
5.08,79,3,1,-2,2013
5.08,79,1,1,0,2014
5.08,79,54,1,-53,2015
5.08,80,201,1,-200,2010
5.08,80,87,2,-85,2011
5.08,80,185,175,-10,2012
5.08,80,1,116,115,2013
5.08,80,198,3,-195,2014
5.08,80,153,5,-148,2015
5.08,82,165,22,-143,2012
5.08,82,181,1,-180,2014
5.08,84,19,1,-18,2016
5.08,84,210,2,-208,2017
5.08,84,81,55,-26,2018
5.08,85,59,132,73,2010
5.08,85,92,4,-88,2011
5.08,85,138,1,-137,2016
5.08,85,1,103,102,2018
5.08,87,51,10,-41,2014
5.08,87,165,17,-148,2015
5.08,87,145,40,-105,2016
5.08,87,3,64,61,2018
5.08,89,127,2,-125,2008
5.08,89,51,59,8,2010
5.08,89,36,3,-33,2011
5.08,89,65,33,-32,2012
5.08,89,168,36,-132,2013
5.08,89,96,1,-95,2014
5.08,89,37,171,134,2015
5.08,89,191,1,-190,2017
5.08,89,43,7,-36,2019
5.08,90,4,14,10,2002
5.08,90,7,2,-5,2003
5.08,90,4,3,-1,2004
5.08,90,6,37,31,2005
5.08,90,40,1,-39,2007
5.08,90,3,88,85,2009
5.08,90,9,12,3,2012
5.08,90,11,2,-9,2017
5.08,90,52,1,-51,2019
5.08,91,71,1,-70,2007
5.08,91,93,1,-92,2009
10,1,55,89,34,2008
