depth,station,insitu,gldas
5,1,NaN,NaN
5,1,734975.365341073,735037.377967473
5,1,735384.422718043,735401.999995455
5,1,735745.826060216,735768.809794975
5,1,736177.913702452,736060.990802849
5,1,736509.92432046,736512.731471899
5,1,736860.497307865,736863.715889843
5,1,737260.49878031,737261.845055256
5,2,NaN,NaN
5,2,735029.335956708,NaN
5,2,735399.871847057,735360.679732948
5,2,NaN,NaN
5,2,NaN,NaN
5,2,NaN,NaN
5,2,736839.005364119,736832.085306947
5,2,737260.824076224,737250.980572159
5,3,NaN,NaN
5,3,735087.125083807,735061.550456151
5,3,NaN,NaN
5,3,735806.749072807,735768.799535201
5,3,736193.364585518,736166.517428077
5,3,736509.374635774,736508.528988937
5,3,736854.604896364,736885.599742416
5,3,737283.253170274,737275.826634742
5,4,NaN,NaN
5,4,735053.638523529,735007.425134957
5,4,735419.766520131,735369.899884716
5,4,735760.716268078,735706.822799602
5,4,736155.738592234,736042.751546865
5,4,736480.309619081,736475.39546826
5,4,736860.353931522,736858.968975772
5,4,737230.924451419,737235.14771903
5,5,NaN,NaN
5,5,734999.274112752,734999.731999937
5,5,735358.85999625,735361.763638569
5,5,735717.450740646,735733.248398236
5,5,736172.966707799,NaN
5,5,736550.548635424,NaN
5,5,NaN,NaN
5,5,737215.257348244,737231.274584287
5,7,734297.225299224,734314.549528488
5,7,734686.887503255,734659.239982097
5,7,735029.835479695,735045.028902862
5,7,735394.938937506,735387.388259221
5,7,735744.316057682,735755.707821686
5,7,736068.33316575,736130.000405451
5,7,736494.417046657,736507.652158716
5,7,736876.546318982,736855.876941396
5,7,737192.168245333,737263.390596409
5,11,NaN,NaN
5,11,735112.725928683,735091.496654461
5,11,735332.345216751,735424.622163478
5,11,735760.050479279,735789.71608376
5,11,736093.814688511,736147.991989217
5,11,736453.648363203,736514.794150797
5,11,736905.354732094,736903.610258708
5,11,737267.386891146,737288.223449462
5,14,NaN,NaN
5,14,735095.765337392,735120.804561713
5,14,735500.034667349,NaN
5,14,735758.471905232,735759.985475904
5,14,736146.479420625,NaN
5,14,736562.852637578,736440.688519894
5,14,736895.440059661,736900.185197971
5,14,737237.999999999,737218.134835665
5,15,NaN,NaN
5,15,734997.300149155,735030.572168667
5,15,735300.291543248,735397.192983728
5,15,735726.338005156,735760.295394903
5,15,736044.509181547,736137.3542077
5,15,736498.891887873,736494.379641568
5,15,736839.320026377,736844.7627375
5,15,737241.550516647,737200.673102384
5,17,NaN,NaN
5,17,734651.333037683,734592.294694421
5,17,734997.533423417,734919.095899987
5,17,735307.798366748,735383.473330349
5,17,735672.38434577,735619.642203664
5,17,736160.758696449,NaN
5,17,736400.938615278,736408.242712429
5,17,736819.999458184,736822.704783877
5,17,737158.808705359,737144.70510904
5,18,734466.305176503,NaN
5,18,734676.626473294,734679.240400427
5,18,734982.132721435,734994.999484104
5,18,735360.487728347,NaN
5,18,735739.786646846,735739.48110021
5,18,736159.995836375,736109.979896724
5,18,736474.224790773,NaN
5,18,NaN,NaN
5,18,737184.180540707,737179.293014866
5,20,NaN,NaN
5,20,735063.210371729,735063.400102503
5,20,NaN,735349.382139464
5,20,NaN,NaN
5,20,736136.824157932,736143.995326507
5,20,736493.52106006,736520.997053682
5,20,NaN,NaN
5,20,NaN,NaN
5,21,NaN,NaN
5,21,734967.263147403,735124.000019534
5,21,735460.435261556,735464.926558012
5,21,735696.627167132,735777.718311606
5,21,736187.817717579,736191.481509447
5,21,NaN,NaN
5,21,736866.272680182,736967.364111161
5,21,737257.597966868,737330.99841609
5,22,NaN,NaN
5,22,734414.552484525,734439.00181176
5,22,734647.125248569,NaN
5,22,734996.362858044,735088.339473809
5,22,735442.744160836,735395.966485671
5,22,NaN,NaN
5,22,736202.39776142,736240.000240893
5,22,736517.68141637,736626.746634897
5,22,736899.249379664,736948.657209276
5,22,737398.500100596,NaN
5,23,NaN,NaN
5,23,734343.721345694,734330.998533902
5,23,734706.367583964,734704.543818522
5,23,735091.923242181,735099.301492989
5,23,735323.309652875,735387.9998894
5,23,735755.498400453,735765.415450164
5,23,736189.456944623,736154.446233471
5,23,736543.42321152,736503.659413741
5,23,736858.082699603,736861.981166907
5,23,737263.782366915,737288.719787561
5,27,734489.332945794,NaN
5,27,734735.478797588,734725.725893827
5,27,735092.366063296,735123.976120081
5,27,735430.392539498,735416.577006629
5,27,735746.586311168,735807.120421168
5,27,736072.621522022,736052.550221066
5,27,736539.01694336,736403.474638988
5,27,736837.760639188,736837.613982419
5,27,737201.485180513,737205.624934021
5,28,734490.289054817,NaN
5,28,734710.203825052,734722.699846038
5,28,735112.2402268,735123.967827798
5,28,735538.800928499,735416.999999749
5,28,735843.932704708,735812.44122565
5,28,736068.8646189,736054.589677289
5,28,736623.521096175,736410.242912402
5,28,736840.357758772,736842.551792998
5,28,737259.671528122,737210.595221457
10,1,NaN,NaN
10,1,734270.465067173,734279.542020855
10,1,734753.999824426,734628.200387131
10,1,735042.758061954,735050.999204419
10,1,735408.347697213,735428.599398447
10,1,735779.492046731,735758.651656589
10,1,736233.236997012,736158.568022707
10,1,736511.478977631,736511.689268493
10,1,736869.756845552,736887.999999424
10,1,737308.999479298,737243.337693999
