depth,station,insitu,GLDAS,residual,WY
5,1,-240,-242,-2,2013
5,1,-244,-403,-159,2014
5,1,-203,-240,-37,2015
5,1,-204,-218,-14,2016
5,1,241,155,-86,2018
5,2,-228,-217,11,2011
5,2,-188,-178,10,2012
5,2,-213,-188,25,2013
5,2,-193,-161,32,2014
5,2,208,207,-1,2018
5,3,-246,-237,9,2012
5,3,-192,-187,5,2013
5,3,-268,-286,-18,2014
5,3,-244,-231,13,2015
5,3,-167,-185,-18,2016
5,3,100,208,108,2018
5,4,-229,-175,54,2014
5,4,-162,-269,-107,2015
5,5,-279,-313,-34,2011
5,5,-172,-186,-14,2016
5,6,-38,-39,-1,2011
5,6,-38,-42,-4,2014
5,6,-35,-44,-9,2017
5,6,-13,140,153,2018
5,7,-215,-296,-81,2010
5,7,-281,-286,-5,2011
5,7,-210,-242,-32,2012
5,7,-277,-269,8,2013
5,7,-222,-257,-35,2014
5,7,-232,-237,-5,2015
5,7,-192,-233,-41,2016
5,8,-143,-211,-68,2016
5,9,93,-158,-251,2012
5,9,-108,-204,-96,2014
5,9,-142,-212,-70,2016
5,10,-252,-163,89,2010
5,10,-144,-327,-183,2013
5,10,-208,-192,16,2016
5,10,-208,-219,-11,2017
5,11,-210,-226,-16,2011
5,11,-208,-228,-20,2012
5,11,-249,-265,-16,2014
5,11,-249,-247,2,2015
5,11,-210,-201,9,2016
5,11,-233,-208,25,2017
5,11,162,184,22,2018
5,12,-229,-170,59,2010
5,12,-260,-130,130,2012
5,12,-225,-310,-85,2014
5,12,-300,-298,2,2015
5,12,-221,-224,-3,2016
5,12,53,55,2,2018
5,13,-36,-24,12,2011
5,13,-24,-45,-21,2013
5,13,-20,-13,7,2014
5,13,-41,-1,40,2016
5,13,-35,-56,-21,2017
5,13,-3,-62,-59,2018
5,14,-132,-324,-192,2011
5,14,-245,-272,-27,2012
5,14,-235,-152,83,2014
5,14,-204,-241,-37,2015
5,14,-162,-142,20,2016
5,15,-245,128,373,2012
5,15,-188,96,284,2013
5,15,-235,76,311,2014
5,15,-243,81,324,2015
5,15,-213,159,372,2016
5,15,105,108,3,2018
5,16,108,-254,-362,2010
5,16,87,-177,-264,2011
5,16,192,-269,-461,2013
5,16,112,-257,-369,2014
5,16,149,-172,-321,2016
5,17,-71,-72,-1,2010
5,17,2,-6,-8,2014
5,17,37,73,36,2015
5,18,158,-300,-458,2010
5,18,119,-159,-278,2011
5,18,158,-185,-343,2013
5,19,29,-36,-65,2011
5,19,-87,7,94,2014
5,20,-177,-218,-41,2011
5,20,-199,-143,56,2013
5,20,-235,-240,-5,2014
5,20,-234,-237,-3,2015
5,20,-210,-222,-12,2016
5,20,-225,-247,-22,2017
5,20,141,270,129,2018
5,21,-255,-210,45,2015
5,22,-299,-344,-45,2009
5,22,-272,-159,113,2010
5,22,-258,-315,-57,2011
5,22,-217,-186,31,2012
5,22,-300,-298,2,2015
5,22,158,54,-104,2018
5,23,-211,-153,58,2011
5,23,-171,-183,-12,2012
5,23,-262,-277,-15,2014
5,23,-232,-198,34,2015
5,23,-269,-284,-15,2017
5,24,-33,-61,-28,2010
5,24,-22,-17,5,2011
5,24,-39,-47,-8,2013
5,24,-35,-40,-5,2014
5,24,6,-13,-19,2018
5,25,-316,-228,88,2011
5,25,-190,-312,-122,2012
5,25,-322,-163,159,2013
5,25,-111,-286,-175,2017
5,26,-31,-20,11,2010
5,26,-39,-38,1,2013
5,26,-38,-43,-5,2014
5,26,-49,-46,3,2015
5,26,-45,-49,-4,2016
5,26,-25,-26,-1,2018
5,27,-158,-195,-37,2012
5,27,-194,-172,22,2015
5,27,-147,-187,-40,2016
5,27,-141,-197,-56,2017
5,28,-272,-221,51,2011
5,28,-157,-215,-58,2012
5,28,-137,-183,-46,2013
5,28,-181,-223,-42,2015
5,28,-141,-189,-48,2017
5,29,-15,-15,0,2014
5,29,-15,129,144,2016
5,29,-37,46,83,2018
10,1,-224,-302,-78,2009
10,1,-158,-200,-42,2014
10,1,-238,-265,-27,2015
10,1,-170,-197,-27,2016
10,1,180,55,-125,2018
