depth,station,sig_type,insitu,GLDAS,residual
5,2,seasontrans_sdate_wet2dry_p,06-Mar-2017,05-Feb-2017,-29
5,2,seasontrans_sdate_wet2dry_p,25-Mar-2018,23-Mar-2018,-2
5,2,seasontrans_sdate_wet2dry_p,21-May-2019,16-Feb-2019,-94
5,2,seasontrans_sdate_wet2dry_l,NaT,NaT,NaN
5,2,seasontrans_sdate_wet2dry_l,04-Jan-2012,16-Jan-2012,12
5,2,seasontrans_sdate_wet2dry_l,09-Feb-2013,09-Feb-2013,0
5,2,seasontrans_sdate_wet2dry_l,13-Jan-2014,04-Apr-2014,81
5,2,seasontrans_sdate_wet2dry_l,NaT,05-Jun-2015,NaN
5,2,seasontrans_sdate_wet2dry_l,NaT,28-Apr-2016,NaN
5,2,seasontrans_sdate_wet2dry_l,02-May-2017,22-Jan-2017,-100
5,2,seasontrans_sdate_wet2dry_l,27-Mar-2018,19-Mar-2018,-8
5,2,seasontrans_sdate_wet2dry_l,06-Apr-2019,31-Jan-2019,-65
5,2,seasontrans_edate_wet2dry_p,NaT,NaT,NaN
5,2,seasontrans_edate_wet2dry_p,11-Jun-2012,22-May-2012,-20
5,2,seasontrans_edate_wet2dry_p,14-Jun-2013,25-Jul-2013,41
5,2,seasontrans_edate_wet2dry_p,21-Mar-2014,14-Jun-2014,85
5,2,seasontrans_edate_wet2dry_p,04-Jul-2015,22-Jun-2015,-12
5,2,seasontrans_edate_wet2dry_p,20-Jul-2016,08-Jul-2016,-12
5,2,seasontrans_edate_wet2dry_p,17-Mar-2017,21-Jun-2017,96
5,2,seasontrans_edate_wet2dry_p,03-Jul-2018,15-Jul-2018,12
5,2,seasontrans_edate_wet2dry_p,30-Jul-2019,01-Aug-2019,2
5,2,seasontrans_edate_wet2dry_l,NaT,NaT,NaN
5,2,seasontrans_edate_wet2dry_l,20-Jun-2012,10-Jun-2012,-10
5,2,seasontrans_edate_wet2dry_l,24-Jun-2013,25-Sep-2013,93
5,2,seasontrans_edate_wet2dry_l,18-Jul-2014,21-Jun-2014,-27
5,2,seasontrans_edate_wet2dry_l,NaT,22-Jun-2015,NaN
5,2,seasontrans_edate_wet2dry_l,NaT,10-Jul-2016,NaN
5,2,seasontrans_edate_wet2dry_l,29-Jun-2017,03-Jul-2017,4
5,2,seasontrans_edate_wet2dry_l,18-Jul-2018,24-Jul-2018,6
5,2,seasontrans_edate_wet2dry_l,08-Sep-2019,05-Sep-2019,-3
5,2,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
5,2,seasontrans_sdate_dry2wet_p,30-Sep-2011,03-Nov-2011,34
5,2,seasontrans_sdate_dry2wet_p,07-Aug-2012,26-Sep-2012,50
5,2,seasontrans_sdate_dry2wet_p,18-Oct-2013,19-Nov-2013,32
5,2,seasontrans_sdate_dry2wet_p,10-Sep-2014,07-Sep-2014,-3
5,2,seasontrans_sdate_dry2wet_p,26-Aug-2015,NaT,NaN
5,2,seasontrans_sdate_dry2wet_p,09-Jul-2016,12-Aug-2016,34
5,2,seasontrans_sdate_dry2wet_p,22-Jul-2017,04-Oct-2017,74
5,2,seasontrans_sdate_dry2wet_p,03-Sep-2018,26-Aug-2018,-8
5,2,seasontrans_sdate_dry2wet_l,NaT,NaT,NaN
5,2,seasontrans_sdate_dry2wet_l,02-Oct-2011,02-Nov-2011,31
5,2,seasontrans_sdate_dry2wet_l,22-Jul-2012,31-Aug-2012,40
5,2,seasontrans_sdate_dry2wet_l,01-Oct-2013,18-Sep-2013,-13
5,2,seasontrans_sdate_dry2wet_l,29-Jul-2014,30-Jun-2014,-29
5,2,seasontrans_sdate_dry2wet_l,30-Aug-2015,NaT,NaN
5,2,seasontrans_sdate_dry2wet_l,NaT,12-Aug-2016,NaN
5,2,seasontrans_sdate_dry2wet_l,NaT,17-Aug-2017,NaN
5,2,seasontrans_sdate_dry2wet_l,01-Sep-2018,27-Aug-2018,-5
5,2,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
5,2,seasontrans_edate_dry2wet_p,20-Dec-2011,28-Dec-2011,8
5,2,seasontrans_edate_dry2wet_p,06-Jan-2013,02-Feb-2013,27
5,2,seasontrans_edate_dry2wet_p,30-Dec-2013,15-Jan-2014,16
5,2,seasontrans_edate_dry2wet_p,05-Jan-2015,13-Sep-2014,-114
5,2,seasontrans_edate_dry2wet_p,17-Jan-2016,NaT,NaN
5,2,seasontrans_edate_dry2wet_p,18-Jan-2017,20-Jan-2017,2
