5.080000e+00,1,0.167599,129
5.080000e+00,1,0.093267,163
5.080000e+00,1,NaN,NaN
5.080000e+00,2,0.141220,134
5.080000e+00,2,0.262459,158
5.080000e+00,2,NaN,NaN
5.080000e+00,2,0.103495,109
5.080000e+00,2,NaN,NaN
5.080000e+00,2,0.110190,228
5.080000e+00,2,0.162240,153
5.080000e+00,2,0.246475,193
5.080000e+00,2,0.146746,246
5.080000e+00,2,0.099738,154
5.080000e+00,2,0.081632,154
5.080000e+00,2,NaN,NaN
5.080000e+00,2,0.234472,265
5.080000e+00,3,1.106018,279
5.080000e+00,3,0.003836,302
5.080000e+00,3,0.257419,158
5.080000e+00,4,0.344044,114
5.080000e+00,4,NaN,NaN
5.080000e+00,4,0.000517,297
5.080000e+00,4,0.000002,116
5.080000e+00,4,NaN,NaN
5.080000e+00,4,0.600898,126
5.080000e+00,4,0.233750,189
5.080000e+00,4,0.590076,222
5.080000e+00,4,0.228078,113
5.080000e+00,4,0.782264,148
5.080000e+00,4,0.328766,119
5.080000e+00,5,0.914860,225
5.080000e+00,5,0.310139,195
5.080000e+00,5,NaN,NaN
5.080000e+00,5,0.241811,126
5.080000e+00,5,0.169469,114
5.080000e+00,9,NaN,NaN
5.080000e+00,9,0.210981,175
5.080000e+00,9,0.023146,162
5.080000e+00,9,NaN,NaN
5.080000e+00,9,0.230814,294
5.080000e+00,10,NaN,NaN
5.080000e+00,10,0.633454,277
5.080000e+00,10,0.367578,198
5.080000e+00,10,0.539077,235
5.080000e+00,10,NaN,NaN
5.080000e+00,10,0.047716,182
5.080000e+00,10,NaN,NaN
5.080000e+00,11,NaN,NaN
5.080000e+00,11,0.052406,179
5.080000e+00,12,NaN,NaN
5.080000e+00,12,0.248656,171
5.080000e+00,12,0.614866,129
5.080000e+00,12,0.985358,208
5.080000e+00,12,1.182327,240
5.080000e+00,13,NaN,NaN
5.080000e+00,14,NaN,NaN
5.080000e+00,15,NaN,NaN
5.080000e+00,15,0.163612,238
5.080000e+00,15,0.126687,147
5.080000e+00,15,0.191349,132
5.080000e+00,15,0.119976,210
5.080000e+00,15,NaN,NaN
5.080000e+00,15,0.092515,291
5.080000e+00,15,NaN,NaN
5.080000e+00,15,0.148773,148
5.080000e+00,17,NaN,NaN
5.080000e+00,17,0.167668,209
5.080000e+00,19,NaN,NaN
5.080000e+00,21,NaN,NaN
5.080000e+00,22,NaN,NaN
5.080000e+00,22,0.429908,247
5.080000e+00,22,0.428518,266
5.080000e+00,22,0.246802,256
5.080000e+00,22,0.361612,250
5.080000e+00,22,0.100693,171
5.080000e+00,22,0.134166,175
5.080000e+00,22,NaN,NaN
5.080000e+00,24,0.003949,153
5.080000e+00,24,NaN,NaN
5.080000e+00,24,0.096202,252
5.080000e+00,24,0.091348,174
5.080000e+00,24,0.087167,246
5.080000e+00,24,0.231661,249
5.080000e+00,24,NaN,NaN
5.080000e+00,25,NaN,NaN
5.080000e+00,26,NaN,NaN
5.080000e+00,27,0.189977,177
5.080000e+00,28,NaN,NaN
5.080000e+00,28,0.122087,228
5.080000e+00,28,0.319185,265
5.080000e+00,28,0.219919,181
5.080000e+00,28,0.071373,165
5.080000e+00,28,0.040223,180
5.080000e+00,28,0.412804,256
5.080000e+00,28,NaN,NaN
5.080000e+00,29,NaN,NaN
5.080000e+00,30,NaN,NaN
5.080000e+00,30,0.110007,125
5.080000e+00,30,NaN,NaN
5.080000e+00,30,NaN,NaN
5.080000e+00,31,0.067141,168
5.080000e+00,33,NaN,NaN
5.080000e+00,35,0.277768,107
5.080000e+00,35,0.411951,139
5.080000e+00,35,1.028496,212
5.080000e+00,35,0.901227,172
5.080000e+00,35,0.947899,191
5.080000e+00,35,0.916650,187
5.080000e+00,35,0.828374,198
5.080000e+00,35,0.713835,162
5.080000e+00,35,0.423798,135
5.080000e+00,35,0.165518,121
5.080000e+00,35,0.963239,123
5.080000e+00,36,0.651183,151
5.080000e+00,36,0.609059,185
5.080000e+00,36,2.329169,296
5.080000e+00,36,0.051152,142
5.080000e+00,36,0.000538,301
5.080000e+00,36,NaN,NaN
5.080000e+00,36,0.545782,175
5.080000e+00,36,0.403524,232
5.080000e+00,36,0.833921,242
5.080000e+00,37,0.110823,212
5.080000e+00,37,NaN,NaN
5.080000e+00,37,0.112830,205
5.080000e+00,37,0.021807,152
5.080000e+00,37,0.043902,264
5.080000e+00,37,0.133603,266
5.080000e+00,37,0.032483,214
5.080000e+00,37,0.075664,187
