5.080000e+00,1,0.487012
5.080000e+00,2,0.490634
5.080000e+00,3,0.461874
5.080000e+00,4,0.500341
5.080000e+00,5,0.482224
5.080000e+00,9,0.497505
5.080000e+00,10,0.451694
5.080000e+00,11,0.436341
5.080000e+00,12,0.463584
5.080000e+00,13,0.468967
5.080000e+00,14,0.473556
5.080000e+00,15,0.468180
5.080000e+00,17,0.461674
5.080000e+00,19,0.466885
5.080000e+00,21,0.470274
5.080000e+00,22,0.442472
5.080000e+00,24,0.473217
5.080000e+00,25,0.469153
5.080000e+00,26,0.479977
5.080000e+00,27,0.474329
5.080000e+00,28,0.470231
5.080000e+00,29,0.468320
5.080000e+00,30,0.467738
5.080000e+00,31,0.462523
5.080000e+00,33,0.489107
5.080000e+00,35,0.483065
5.080000e+00,36,0.458777
5.080000e+00,37,0.489211
5.080000e+00,38,0.489211
5.080000e+00,39,0.489211
5.080000e+00,40,0.501906
5.080000e+00,41,0.496394
5.080000e+00,42,0.481652
5.080000e+00,44,0.479772
5.080000e+00,46,0.484883
5.080000e+00,47,0.479521
5.080000e+00,48,0.465818
5.080000e+00,49,0.535789
5.080000e+00,50,0.477845
5.080000e+00,51,0.439034
5.080000e+00,52,0.485073
5.080000e+00,53,0.457617
5.080000e+00,54,0.503693
5.080000e+00,55,0.434386
5.080000e+00,56,0.495893
5.080000e+00,57,0.477968
5.080000e+00,58,0.466092
5.080000e+00,59,0.488322
5.080000e+00,60,0.442210
5.080000e+00,61,0.481895
5.080000e+00,62,0.493894
5.080000e+00,63,0.505569
5.080000e+00,65,0.480858
5.080000e+00,66,0.469735
5.080000e+00,67,0.474172
5.080000e+00,68,0.500138
5.080000e+00,69,0.468356
5.080000e+00,71,0.485869
5.080000e+00,72,0.485829
5.080000e+00,76,0.480815
5.080000e+00,77,0.469174
5.080000e+00,78,0.505016
5.080000e+00,79,0.504175
5.080000e+00,80,0.466451
5.080000e+00,81,0.467135
5.080000e+00,82,0.486955
5.080000e+00,83,0.477110
5.080000e+00,84,0.463690
5.080000e+00,85,0.475872
5.080000e+00,86,0.481052
5.080000e+00,87,0.485995
5.080000e+00,88,0.471259
5.080000e+00,89,0.471453
5.080000e+00,90,0.501014
5.080000e+00,91,0.488585
10,1,0.470875
