depth,sid,value,WY
5.080000,1,NaN,2001
5.080000,1,114.564841,2001
5.080000,1,122.414738,2002
5.080000,1,110.000005,2003
5.080000,2,NaN,2004
5.080000,2,116.009168,2005
5.080000,2,141.000000,2006
5.080000,2,119.325454,2007
5.080000,2,NaN,2008
5.080000,2,118.938387,2009
5.080000,2,147.000390,2010
5.080000,2,140.000000,2011
5.080000,2,142.571703,2012
5.080000,2,NaN,2013
5.080000,2,134.474831,2014
5.080000,2,132.587391,2015
5.080000,2,83.000000,2016
5.080000,2,85.374266,2017
5.080000,2,68.999986,2018
5.080000,2,133.719308,2019
5.080000,3,NaN,2016
5.080000,3,-140.787878,2017
5.080000,3,NaN,2018
5.080000,4,NaN,2005
5.080000,4,NaN,2006
5.080000,4,158.000000,2007
5.080000,4,NaN,2008
5.080000,4,NaN,2009
5.080000,4,NaN,2010
5.080000,4,NaN,2011
5.080000,4,126.913678,2012
5.080000,4,156.600913,2013
5.080000,4,NaN,2014
5.080000,4,NaN,2015
5.080000,4,71.655759,2016
5.080000,4,NaN,2017
5.080000,5,NaN,2001
5.080000,5,213.999999,2001
5.080000,5,308.000015,2002
5.080000,5,180.000002,2003
5.080000,5,NaN,2004
5.080000,5,265.242305,2005
5.080000,9,NaN,2007
5.080000,9,312.420155,2008
5.080000,9,224.832273,2009
5.080000,9,283.362296,2010
5.080000,9,NaN,2011
5.080000,9,259.000000,2012
5.080000,9,NaN,2013
5.080000,9,180.008784,2014
5.080000,9,274.100804,2015
5.080000,9,222.326117,2016
5.080000,9,275.616067,2017
5.080000,9,NaN,2018
5.080000,9,139.260850,2019
5.080000,10,NaN,2008
5.080000,10,-105.036951,2009
5.080000,10,-101.108854,2010
5.080000,10,-93.468411,2011
5.080000,10,-126.658068,2012
5.080000,10,-74.041177,2013
5.080000,10,-235.000000,2014
5.080000,10,-102.609130,2015
5.080000,10,-94.127284,2016
5.080000,10,-133.403405,2017
5.080000,10,-107.685640,2018
5.080000,10,NaN,2019
5.080000,10,-88.923387,2020
5.080000,11,NaN,2015
5.080000,11,-92.000000,2016
5.080000,11,-153.171434,2017
5.080000,11,-116.555909,2018
5.080000,11,-49.096874,2019
5.080000,11,-161.982824,2020
5.080000,12,NaN,2007
5.080000,12,-83.000000,2008
5.080000,12,-197.000010,2009
5.080000,12,-114.705567,2010
5.080000,12,-107.498381,2011
5.080000,12,-103.942096,2012
5.080000,12,-143.867846,2013
5.080000,12,-139.375009,2014
5.080000,12,-103.426993,2015
5.080000,12,-206.000012,2016
5.080000,13,NaN,2017
5.080000,13,-151.355910,2018
5.080000,13,-166.073190,2019
5.080000,14,NaN,2014
5.080000,14,-22.000000,2015
5.080000,14,NaN,2016
5.080000,14,-136.758868,2017
5.080000,14,-67.127303,2018
5.080000,14,-56.254683,2019
5.080000,14,16.725561,2020
5.080000,15,NaN,2005
5.080000,15,NaN,2006
5.080000,15,158.999999,2007
5.080000,15,NaN,2008
5.080000,15,24.453983,2009
5.080000,15,-22.056116,2010
5.080000,15,140.485973,2011
5.080000,15,141.864712,2012
5.080000,15,NaN,2013
5.080000,15,NaN,2014
5.080000,17,-19.293194,2015
5.080000,17,-156.999913,2016
5.080000,17,-146.711728,2017
5.080000,17,-102.518560,2018
5.080000,17,-42.883198,2019
5.080000,17,-44.486910,2020
5.080000,19,NaN,2014
5.080000,19,-93.497799,2015
5.080000,21,NaN,2007
5.080000,21,260.865534,2008
5.080000,21,247.858635,2009
