depth,station,insitu,gldas
5.08,11,NaN,NaN
5.08,11,735971.999872298,736002.864720623
5.08,11,736453.271003898,736457.341082076
5.08,11,736748.550905563,736758.665318109
5.08,11,737153.751870495,737158.684441251
5.08,12,NaN,NaN
5.08,12,733152.999999819,733195.708706074
5.08,12,733577.302812149,733575.392539103
5.08,12,NaN,NaN
5.08,12,734402.006646293,734312.848462997
5.08,12,734684.911908284,734558.999999994
5.08,12,735039.817395938,735035.999999699
5.08,12,735402,735400
5.08,12,735719.044621749,735697.999999978
5.08,19,NaN,NaN
5.08,22,NaN,NaN
5.08,22,733480.651133332,733454.999999909
5.08,22,733880.435711387,733816.469299737
5.08,22,734219.324641344,734179.000069809
5.08,22,734587.327869144,734549.010221431
5.08,22,734949.131957625,734942.197690414
5.08,22,735340.027047726,735299.249096607
5.08,22,735682.000077812,735642.762006973
5.08,22,736130.00018493,735995.999900409
5.08,22,736411.999999974,736363.999999994
5.08,22,736774.074415022,736723.262205033
5.08,22,737143.572230399,737170.415381195
5.08,25,NaN,NaN
5.08,25,730591.317579846,730539.322639781
5.08,25,730967.462055782,730910.61989587
5.08,25,731373.000082735,731318.649074469
5.08,26,NaN,NaN
5.08,26,732490.38754144,732411.22520407
5.08,26,732780.000042334,732766
5.08,26,733144.63266634,733149.254132957
5.08,26,733573.60116921,733475.550075143
5.08,26,733901.93201072,733792.9999803
5.08,26,734299.966986029,734200.101386682
5.08,26,734661.99999764,734555.550504971
5.08,26,735032.308305636,735025.999976042
5.08,26,735404.597652734,735302.301506723
5.08,26,735718.190094489,735685.988446175
5.08,26,736059.573397341,735990.999949294
5.08,26,736481.389480452,736479.352607324
5.08,26,736789.888506082,736779.171770411
5.08,26,737179.99999994,737139.401114561
5.08,27,734298.63229218,734202.999947764
5.08,27,734655.055758062,734544.795317642
5.08,27,734953.911047141,734938.000062855
5.08,27,735335.547407909,735301.999999989
5.08,27,735726.052459832,735620.000285014
5.08,27,736131.795687604,735993.77836346
5.08,27,736461.110831457,736384.960649412
5.08,27,736807.908448728,736735.566894569
5.08,27,737207.652887715,737137.579193176
