depth,station,insitu,GLDAS,residual,WY
5.08,26,-129,-40,89,2006
5.08,26,-154,-108,46,2007
5.08,26,-61,-105,-44,2008
5.08,26,-149,-47,102,2009
5.08,26,-212,-81,131,2010
5.08,26,-156,-40,116,2011
5.08,26,-69,-52,17,2013
5.08,26,-145,-65,80,2014
5.08,26,-136,-89,47,2015
5.08,26,-172,-100,72,2019
5.08,27,-178,-46,132,2011
5.08,27,-226,-63,163,2012
5.08,27,-151,-128,23,2013
5.08,27,-182,-148,34,2014
5.08,27,-175,-95,80,2018
5.08,27,-153,-62,91,2019
5.08,27,-159,-47,112,2020
5.08,28,162,217,55,2008
5.08,28,185,234,49,2010
5.08,28,160,301,141,2011
5.08,28,207,213,6,2012
5.08,28,177,288,111,2013
5.08,28,288,266,-22,2015
5.08,28,129,241,112,2016
5.08,28,176,207,31,2017
5.08,28,279,292,13,2018
5.08,29,-201,-69,132,2012
5.08,29,-159,-120,39,2013
5.08,29,-172,-115,57,2014
5.08,29,-172,-90,82,2015
5.08,29,-227,-101,126,2017
5.08,29,-175,-101,74,2018
5.08,29,-93,-119,-26,2019
5.08,30,163,205,42,2011
5.08,30,125,244,119,2014
5.08,30,311,317,6,2015
5.08,30,193,222,29,2016
5.08,30,157,248,91,2017
5.08,30,285,300,15,2018
5.08,30,299,302,3,2019
5.08,31,-158,-107,51,2011
5.08,31,-195,-68,127,2012
5.08,31,-169,-141,28,2013
5.08,31,-190,-135,55,2014
5.08,31,-197,-138,59,2015
5.08,31,-205,-82,123,2016
5.08,31,-139,-171,-32,2017
5.08,31,-148,-122,26,2020
5.08,33,-24,-57,-33,2009
5.08,35,-71,-83,-12,2008
5.08,35,-148,-48,100,2009
5.08,35,-177,-78,99,2010
5.08,35,-142,-37,105,2011
5.08,35,-89,-41,48,2013
5.08,35,-46,-21,25,2014
5.08,35,-141,51,192,2015
5.08,35,-170,-49,121,2016
5.08,35,-161,101,262,2017
5.08,35,-93,125,218,2018
5.08,35,-168,-110,58,2019
5.08,36,-171,-147,24,2010
5.08,36,-85,-52,33,2013
5.08,36,-235,-134,101,2017
5.08,36,-163,-55,108,2020
5.08,37,174,188,14,2012
5.08,37,125,51,-74,2014
5.08,37,167,182,15,2016
5.08,38,211,206,-5,2010
5.08,38,174,169,-5,2012
5.08,38,125,144,19,2014
5.08,38,167,162,-5,2016
5.08,39,211,219,8,2010
5.08,39,174,145,-29,2012
5.08,39,167,164,-3,2016
5.08,40,-161,-142,19,2015
5.08,40,-164,-163,1,2018
5.08,41,128,189,61,2009
5.08,41,198,206,8,2010
5.08,41,158,226,68,2011
5.08,41,274,268,-6,2012
5.08,44,-51,-63,-12,2008
5.08,44,-196,-81,115,2010
5.08,44,-147,-53,94,2011
5.08,44,-40,-37,3,2014
5.08,44,-83,44,127,2015
5.08,44,-205,-58,147,2016
5.08,47,52,-54,-106,2008
5.08,47,73,86,13,2009
5.08,47,-6,90,96,2011
5.08,48,17,44,27,2017
5.08,48,70,73,3,2018
5.08,48,81,145,64,2019
5.08,49,-212,-145,67,2001
5.08,49,-215,-106,109,2002
5.08,49,-119,-178,-59,2004
5.08,49,-219,-160,59,2005
5.08,50,-235,-125,110,2009
5.08,50,-200,-123,77,2010
5.08,50,-208,-131,77,2014
5.08,50,-226,-109,117,2016
5.08,50,-169,-102,67,2020
5.08,51,-92,263,355,2013
5.08,51,-166,244,410,2017
5.08,51,-177,268,445,2018
5.08,51,-120,214,334,2019
5.08,52,175,193,18,2016
5.08,52,171,269,98,2019
5.08,53,203,213,10,2008
5.08,53,123,196,73,2009
5.08,53,178,197,19,2010
5.08,53,199,244,45,2011
5.08,53,228,265,37,2012
5.08,54,-165,-134,31,2015
5.08,54,-60,-81,-21,2017
5.08,54,-157,-169,-12,2018
5.08,55,-219,-55,164,2011
5.08,55,-117,-117,0,2013
5.08,55,-218,-162,56,2014
5.08,55,-118,-63,55,2015
5.08,55,-206,-171,35,2018
5.08,55,-109,-105,4,2019
5.08,55,-133,-163,-30,2020
5.08,56,-204,-154,50,2011
5.08,56,-181,-121,60,2012
5.08,56,-213,-72,141,2014
5.08,56,-204,-119,85,2015
5.08,56,-178,-42,136,2017
5.08,56,-166,24,190,2018
5.08,56,20,-57,-77,2019
5.08,57,188,216,28,2008
5.08,57,133,144,11,2009
5.08,57,187,238,51,2010
5.08,57,186,254,68,2013
5.08,57,168,304,136,2014
5.08,57,220,231,11,2015
5.08,57,138,221,83,2016
5.08,57,233,282,49,2018
5.08,57,217,222,5,2019
5.08,58,158,-121,-279,2009
5.08,58,180,-197,-377,2010
5.08,58,148,-107,-255,2011
5.08,58,211,-117,-328,2012
5.08,58,216,-103,-319,2013
5.08,58,122,-174,-296,2014
5.08,58,176,-64,-240,2015
5.08,58,191,-69,-260,2016
5.08,58,280,-80,-360,2018
5.08,58,184,-98,-282,2019
5.08,59,-56,-50,6,2008
5.08,59,-149,-48,101,2009
5.08,59,-226,-83,143,2010
5.08,59,-157,-42,115,2011
5.08,59,-79,-48,31,2013
5.08,59,-36,-39,-3,2014
5.08,59,-134,-72,62,2015
5.08,59,-177,-55,122,2016
5.08,59,-131,-81,50,2018
5.08,59,-109,-21,88,2020
5.08,60,-207,-231,-24,2016
5.08,60,-213,-73,140,2017
5.08,60,-202,-166,36,2018
5.08,60,-132,-129,3,2019
5.08,60,-176,-154,22,2020
5.08,61,-174,-150,24,2009
5.08,61,-189,-35,154,2010
5.08,61,-179,-98,81,2011
5.08,61,-200,-72,128,2012
5.08,61,-163,-38,125,2013
5.08,61,-143,56,199,2014
5.08,61,-127,63,190,2015
5.08,61,-176,-125,51,2018
5.08,61,-137,-74,63,2020
5.08,62,4,-30,-34,2010
5.08,62,-17,-51,-34,2012
5.08,62,-69,-49,20,2016
5.08,62,-96,-103,-7,2017
5.08,62,-63,-64,-1,2018
5.08,62,13,-64,-77,2019
