depth,station,sig_type,insitu,GLDAS,residual
5.08,61,phaseshift,-1.315392,-2.323729,-1.008337
5.08,62,amplitude,0.018659,0.030504,0.011845
5.08,62,phaseshift,-1.983814,-2.610385,-0.626571
5.08,63,amplitude,0.028017,0.01638,-0.011637
5.08,63,phaseshift,-1.131141,-2.498668,-1.367527
5.08,65,amplitude,0.073833,0.023012,-0.050821
5.08,65,phaseshift,-1.199059,-1.57693,-0.377871
5.08,66,amplitude,0.088934,0.040073,-0.048861
5.08,66,phaseshift,-1.267993,-1.327275,-0.059282
5.08,67,amplitude,0.038804,0.034979,-0.003825
5.08,67,phaseshift,-1.060761,-1.308928,-0.248167
5.08,68,amplitude,0.088218,0.048437,-0.039781
5.08,68,phaseshift,-1.282721,-1.951773,-0.669052
5.08,69,amplitude,0.022072,0.011148,-0.010924
5.08,69,phaseshift,2.458109,-2.970929,-5.429038
5.08,71,amplitude,0.112251,0.100277,-0.011974
5.08,71,phaseshift,-1.271116,-1.985561,-0.714445
5.08,72,amplitude,0.112302,0.099198,-0.013104
5.08,72,phaseshift,-1.271491,-1.960118,-0.688627
5.08,76,amplitude,0.011841,0.021843,0.010002
5.08,76,phaseshift,-0.05095,-1.303763,-1.252813
5.08,77,amplitude,0.042957,0.01329,-0.029667
5.08,77,phaseshift,-1.019479,-0.694921,0.324558
5.08,78,amplitude,0.019177,0.013503,-0.005674
5.08,78,phaseshift,-0.000274,0.256315,0.256589
5.08,79,amplitude,0.029924,0.00643,-0.023494
5.08,79,phaseshift,-0.455425,0.013989,0.469414
5.08,80,amplitude,0.052917,0.031933,-0.020984
5.08,80,phaseshift,-1.663139,-3.111312,-1.448173
5.08,81,amplitude,0.046818,0.002766,-0.044052
5.08,81,phaseshift,-1.737281,0.466824,2.204105
5.08,82,amplitude,0.069014,0.03636,-0.032654
5.08,82,phaseshift,-1.200901,-1.249426,-0.048525
5.08,83,amplitude,0.042199,0.012598,-0.029601
5.08,83,phaseshift,-0.846437,-1.132062,-0.285625
5.08,84,amplitude,0.052088,0.068537,0.016449
5.08,84,phaseshift,-1.473677,-1.572461,-0.098784
5.08,85,amplitude,0.036999,0.059415,0.022416
5.08,85,phaseshift,-1.122997,-1.608421,-0.485424
5.08,86,amplitude,0.03112,0.058987,0.027867
5.08,86,phaseshift,-1.223235,-1.584411,-0.361176
5.08,87,amplitude,0.070112,0.039558,-0.030554
5.08,87,phaseshift,-1.128625,-1.495499,-0.366874
5.08,88,amplitude,0.044977,0.010458,-0.034519
5.08,88,phaseshift,-0.934047,-1.198222,-0.264175
5.08,89,amplitude,0.053021,0.038276,-0.014745
5.08,89,phaseshift,-1.342417,-2.598576,-1.256159
5.08,90,amplitude,0.021784,0.009248,-0.012536
5.08,90,phaseshift,0.708719,0.688187,-0.020532
5.08,91,amplitude,0.008363,0.005237,-0.003126
5.08,91,phaseshift,1.331642,1.955729,0.624087
10,1,amplitude,0.043332,0.029205,-0.014127
10,1,phaseshift,-1.132228,-1.543156,-0.410928
