depth,station,insitu,GLDAS,residual,WY
2.5,30,54.019624,132.816335,78.796711,2007
2.5,30,162.45196,163.553036,1.10107599999998,2008
2.5,30,46,92,46,2009
2.5,30,34.388432,189,154.611568,2010
2.5,30,34.947305,36.640012,1.692707,2012
2.5,30,133,148,15,2016
2.5,30,87.99312,90.11112,2.11799999999999,2017
2.5,31,147.220534,-250.42538,-397.645914,2008
2.5,32,52.068404,125.350698,73.282294,2007
2.5,32,144.982872,177.999999,33.017127,2008
2.5,32,45,89.889115,44.889115,2009
2.5,32,121.72531,133.601902,11.876592,2010
2.5,32,70.27605,21,-49.27605,2014
2.5,32,131.023536,148.262612,17.239076,2016
2.5,32,89,57,-32,2017
2.5,32,103.440714,106,2.559286,2018
2.5,34,-219.876995,-216.348049,3.52894599999999,2008
2.5,34,-222.929284,-268.55264,-45.623356,2009
2.5,34,-278,-276,2,2010
2.5,34,-332,-213.000085,118.999915,2011
2.5,34,-356.713122,-140.500763,216.212359,2012
2.5,34,-332.000003,-305.822435,26.177568,2013
2.5,34,-304.113298,-236,68.113298,2014
2.5,34,-296,-237,59,2015
2.5,34,-234,-217.701051,16.298949,2017
2.5,34,-247.914509,-255.24158,-7.32707099999999,2018
2.5,34,-260.960967,-228.254871,32.706096,2019
2.5,35,-216.122603,-238.54205,-22.419447,2008
2.5,35,-222,-272,-50,2009
2.5,35,-275,-277,-2,2010
2.5,35,-241.000001,-193,48.000001,2011
2.5,35,-356,-248,108,2012
2.5,35,-332.801124,-332.554895,0.246229000000028,2013
2.5,35,-243.069288,-228.318566,14.750722,2014
2.5,35,-295.931622,-290,5.931622,2015
2.5,35,-234,-215.740566,18.259434,2017
2.5,35,-248.234878,-160.051286,88.183592,2018
2.5,35,-240.839431,-226.940318,13.899113,2019
2.5,37,142.999999,-252.868768,-395.868767,2008
2.5,37,110.695412,-264.719611,-375.415023,2009
2.5,37,158.501961,-267.822791,-426.324752,2010
2.5,37,9,-216.716435,-225.716435,2011
2.5,38,150.000192,117,-33.000192,2007
2.5,38,144,172,28,2008
2.5,38,90,90.14525,0.145250000000004,2009
2.5,38,133.671577,110.68397,-22.987607,2010
2.5,38,32.082352,33,0.917648,2012
2.5,38,144.645208,131.576428,-13.06878,2013
4,1,-1453,-1308.000033,144.999967,2007
4,1,-899.000001,-988.000054,-89.000053,2007
4,1,-595.000001,-584.780461,10.2195400000001,2007
4,1,-238.581448,-217.820462,20.760986,2007
4,1,-216,-312.174262,-96.174262,2008
4,1,-191.000329,-161.999632,29.000697,2009
4,1,-198.000017,-287.305805,-89.305788,2010
4,2,-1453.469403,-1452.455795,1.01360799999998,2007
4,2,-1072,-935.514793,136.485207,2007
4,2,-595.000016,-361.929132,233.070884,2007
4,2,-240,-234.252646,5.747354,2007
4,2,-353.808082,-331.157693,22.650389,2008
4,2,-230,-229.000294,0.999706000000003,2009
4,2,-288,-274.3,13.7,2010
4,2,-221.437662,-196.753167,24.684495,2011
4,3,-1453,-1452,1,2007
4,3,-884.000006,-850.932446,33.06756,2007
4,3,-597.864875,-587.319764,10.545111,2007
4,3,-229.036096,-225.21211,3.82398599999999,2007
4,3,-153.997884,-71.395092,82.602792,2008
4,3,-288,-287,1,2010
4,3,-243,-161.999507,81.000493,2011
4,4,-1452,-1452,0,2007
4,4,-1073.544453,-876.766628,196.777825,2007
4,4,-601.778868,-600.461786,1.31708200000003,2007
4,4,-218.261097,-217.916428,0.34466900000001,2007
4,4,-356.57234,-246.324929,110.247411,2008
4,4,-231.230975,-272,-40.769025,2009
4,4,-277,-272,5,2010
4,5,-895.981109,-1071,-175.018891,2007
4,5,-598.209616,-600.796765,-2.58714900000007,2007
4,5,-284.935407,-273,11.935407,2007
4,5,-243.968629,-274,-30.031371,2008
4,5,-231,-228.537506,2.46249399999999,2009
4,5,-227.000056,-271.512366,-44.51231,2010
4,6,-891,-1016.875545,-125.875545,2007
4,6,-603.930031,-512.999984,90.9300469999999,2007
4,6,-358,-211.685412,146.314588,2007
4,6,-284.685107,-193,91.685107,2007
4,6,-249.839517,-243.07621,6.763307,2008
4,6,-217.006435,-234,-16.993565,2010
4,7,-1450.8618,-1343.390274,107.471526,2007
